,user,item,rate
18246,1760,400,3
18247,1169,1052,4
18248,121,2058,4
18249,1218,1010,5
18250,59,2540,2
18251,656,559,4
18252,275,1177,4
18253,1062,3081,5
18254,1345,3827,5
18255,915,3053,5
18256,274,1955,4
18257,1343,1777,3
18258,1756,4164,4
18259,976,2267,4
18260,1412,1049,4
18261,154,4325,2
18262,1810,3621,1
18263,1598,2174,3
18264,72,400,5
18265,1612,1221,4
18266,1598,904,5
18267,1555,3082,2
18268,1849,4433,2
18269,750,3125,5
18270,691,2089,3
18271,1358,717,3
18272,1112,3959,3
18273,1406,2616,4
18274,167,392,4
18275,542,4732,5
18276,1517,4535,3
18277,313,2629,3
18278,1489,1020,2
18279,1598,4616,5
18280,1509,2283,4
18281,1755,400,3
18282,965,4201,4
18283,1416,2865,5
18284,1112,910,2
18285,1837,1935,4
18286,563,104,4
18287,1278,2877,3
18288,1486,114,1
18289,929,4286,2
18290,1268,4389,3
18291,151,4023,4
18292,1445,1144,4
18293,1117,520,4
18294,151,2810,3
18295,842,324,3
18296,1755,33,5
18297,902,1148,3
18298,1473,1179,5
18299,185,3944,4
18300,45,2630,4
18301,1504,1433,2
18302,381,774,3
18303,7,1844,5
18304,21,2877,2
18305,965,3951,4
18306,879,1758,4
18307,982,2267,4
18308,413,1493,3
18309,1266,1083,3
18310,1485,637,3
18311,578,2440,3
18312,1541,2864,4
18313,74,1555,3
18314,511,737,3
18315,889,1769,4
18316,113,1825,2
18317,1072,4092,4
18318,336,1967,3
18319,1446,1617,5
18320,1123,603,4
18321,1229,4302,3
18322,574,727,4
18323,1473,2867,4
18324,1686,155,5
18325,697,2454,2
18326,1198,3098,3
18327,1731,1825,5
18328,1718,387,4
18329,262,638,4
18330,1486,183,4
18331,1144,1591,5
18332,412,2974,3
18333,752,1261,2
18334,1777,1948,3
18335,74,1439,4
18336,1741,3230,3
18337,634,559,4
18338,1863,1121,4
18339,636,183,5
18340,245,1010,3
18341,957,4668,4
18342,1709,3655,4
18343,1384,21,4
18344,1000,996,3
18345,997,33,4
18346,1589,3692,3
18347,1379,3157,3
18348,730,2595,2
18349,1863,21,3
18350,333,1705,3
18351,634,325,5
18352,992,2365,4
18353,1680,3461,3
18354,625,4092,4
18355,1521,911,4
18356,1808,765,4
18357,1325,3748,5
18358,399,2959,4
18359,813,4183,3
18360,899,2686,4
18361,313,854,3
18362,1335,3241,2
18363,205,4294,3
18364,1222,680,3
18365,989,3318,4
18366,1857,3608,3
18367,283,782,3
18368,1306,4330,5
18369,1877,1619,3
18370,1781,508,3
18371,713,2976,4
18372,1379,1610,4
18373,1257,3737,3
18374,728,2770,4
18375,479,1481,1
18376,1489,2683,2
18377,697,3860,3
18378,1835,4408,4
18379,741,688,3
18380,1089,2466,5
18381,1239,1818,4
18382,1719,2338,3
18383,905,3888,2
18384,201,2616,4
18385,701,1955,3
18386,1169,1542,4
18387,1755,250,4
18388,799,2974,4
18389,1693,1699,4
18390,609,1358,4
18391,1595,1857,1
18392,622,4286,3
18393,256,4438,5
18394,567,1738,3
18395,1033,3483,2
18396,1607,82,4
18397,473,3091,4
18398,1357,2867,2
18399,913,1010,5
18400,1210,412,4
18401,1,3855,4
18402,933,1617,3
18403,134,375,4
18404,398,3486,4
18405,1137,1555,4
18406,1484,1729,4
18407,1173,2577,5
18408,1136,164,4
18409,1806,1388,4
18410,665,1729,3
18411,1175,2526,5
18412,1136,1492,5
18413,556,1300,2
18414,877,1738,3
18415,1306,2776,5
18416,1806,3972,3
18417,1027,707,3
18418,38,765,3
18419,1416,300,5
18420,621,3181,3
18421,603,2089,3
18422,1079,3123,3
18423,1235,379,4
18424,827,1009,4
18425,1114,4282,2
18426,53,2595,4
18427,1573,33,5
18428,1312,1981,4
18429,1399,2825,3
18430,954,33,5
18431,1773,144,5
18432,1451,4286,3
18433,1229,1144,5
18434,749,510,4
18435,283,1546,4
18436,187,2942,3
18437,1810,4046,3
18438,251,3125,3
18439,1539,2744,4
18440,1205,2147,3
18441,1850,3692,4
18442,1735,4302,5
18443,212,647,4
18444,1412,1853,5
18445,621,4512,4
18446,181,1927,5
18447,1771,4677,4
18448,578,1789,3
18449,1610,1853,4
18450,205,4294,3
18451,675,589,5
18452,547,3806,4
18453,1139,2000,3
18454,65,822,4
18455,832,3842,5
18456,818,567,3
18457,344,2421,3
18458,822,1895,4
18459,570,523,4
18460,1810,2377,3
18461,58,3912,4
18462,278,2760,4
18463,154,1725,4
18464,1351,592,4
18465,283,4370,5
18466,1087,1699,3
18467,1643,3631,5
18468,1684,727,4
18469,1234,1955,4
18470,465,2209,3
18471,1191,2297,4
18472,1508,1330,2
18473,902,2532,5
18474,1858,2264,5
18475,236,3621,4
18476,1350,4620,4
18477,701,2147,2
18478,1276,592,4
18479,11,1844,2
18480,1672,546,3
18481,1893,4077,1
18482,1520,114,5
18483,1610,4578,5
18484,86,82,1
18485,1741,589,4
18486,634,3871,5
18487,435,1045,4
18488,1412,4616,4
18489,1124,3486,5
18490,1277,3462,4
18491,313,1424,4
18492,1812,2516,3
18493,1395,110,4
18494,1464,1144,5
18495,74,3157,4
18496,1509,4567,4
18497,1538,2234,4
18498,1178,3178,5
18499,894,3091,5
18500,313,2127,3
18501,918,3897,2
18502,1598,3842,3
18503,185,3944,4
18504,1305,2244,4
18505,714,2407,4
18506,1198,2022,2
18507,554,2744,4
18508,1141,1913,4
18509,623,3559,4
18510,1508,204,5
18511,1157,4419,3
18512,827,1731,4
18513,185,4625,5
18514,982,3220,4
18515,1100,2723,3
18516,675,2443,4
18517,234,3020,4
18518,487,947,4
18519,1394,4286,4
18520,1712,2976,2
18521,1454,1752,4
18522,480,1721,4
18523,556,866,4
18524,1680,1620,3
18525,1707,1653,5
18526,371,2134,5
18527,1354,3525,4
18528,434,1147,3
18529,609,4693,3
18530,1874,1147,4
18531,1350,1897,3
18532,1358,3871,5
18533,1859,2727,4
18534,747,1177,5
18535,292,484,2
18536,908,1753,5
18537,1543,3953,5
18538,283,4093,4
18539,595,4555,4
18540,1718,2404,3
18541,1478,400,5
18542,138,1300,4
18543,1603,1900,4
18544,354,3608,4
18545,249,4753,3
18546,98,4216,5
18547,1312,2760,4
18548,479,318,2
18549,583,3461,5
18550,398,2343,3
18551,1588,21,4
18552,1690,3035,5
18553,813,1045,4
18554,398,1069,4
18555,674,91,4
18556,581,710,1
18557,746,2637,4
18558,1301,4572,1
18559,319,333,2
18560,61,449,5
18561,1615,2632,3
18562,1483,2267,4
18563,1100,2594,5
18564,878,1853,5
18565,1826,966,4
18566,299,4229,4
18567,462,3912,1
18568,1779,2796,1
18569,829,2511,4
18570,109,2511,1
18571,611,3053,4
18572,289,4149,5
18573,1637,286,4
18574,1826,3383,4
18575,1788,2573,1
18576,992,1752,4
18577,526,2003,4
18578,74,1699,4
18579,951,77,5
18580,487,2300,4
18581,1464,1144,5
18582,663,306,3
18583,55,4630,5
18584,928,4698,4
18585,274,592,4
18586,369,2700,4
18587,419,2584,4
18588,609,3618,5
18589,1114,1617,1
18590,326,3317,3
18591,1445,4134,3
18592,448,904,4
18593,951,1577,5
18594,689,161,3
18595,578,3254,2
18596,278,2760,4
18597,167,220,2
18598,1688,407,3
18599,151,1041,3
18600,434,3109,4
18601,699,1410,4
18602,563,1386,3
18603,438,523,5
18604,888,664,4
18605,414,1069,3
18606,675,2186,4
18607,1893,3842,2
18608,245,1696,3
18609,156,904,5
18610,591,4727,3
18611,1412,33,5
18612,849,1388,3
18613,450,462,3
18614,1804,4190,3
18615,934,33,5
18616,986,1729,3
18617,1440,3710,4
18618,560,3091,4
18619,132,2054,4
18620,1593,1823,5
18621,741,33,4
18622,838,3790,3
18623,138,2378,4
18624,1312,3181,3
18625,204,4442,3
18626,742,2209,4
18627,67,2081,4
18628,254,1680,4
18629,864,2855,4
18630,933,3709,2
18631,439,3462,4
18632,33,4345,5
18633,1457,259,3
18634,450,33,3
18635,576,2703,4
18636,399,2959,4
18637,1483,904,4
18638,1863,3840,3
18639,1047,4690,2
18640,1725,2877,4
18641,666,35,2
18642,1257,2881,4
18643,1725,1967,2
18644,1335,560,2
18645,1660,523,3
18646,254,4419,3
18647,880,957,4
18648,104,164,4
18649,1194,4609,4
18650,116,2768,5
18651,1150,3602,3
18652,1136,957,3
18653,1806,478,3
18654,1312,2562,3
18655,904,4677,2
18656,55,104,3
18657,1488,478,2
18658,498,1010,5
18659,1773,841,3
18660,627,3244,4
18661,1412,4077,4
18662,660,4721,5
18663,933,632,4
18664,729,3202,5
18665,126,324,4
18666,1490,1300,1
18667,1408,4616,3
18668,1357,1853,5
18669,0,2132,3
18670,1405,4077,3
18671,741,1471,4
18672,1397,77,2
18673,1657,413,1
18674,434,3082,3
18675,899,592,4
18676,1756,4201,3
18677,1260,850,1
18678,1756,1492,4
18679,1093,1405,4
18680,822,4370,4
18681,1178,114,1
18682,74,3833,4
18683,1583,1144,4
18684,1564,3182,5
18685,995,1918,5
18686,479,105,4
18687,1806,2089,3
18688,789,175,4
18689,595,2594,4
18690,750,2666,4
18691,653,2511,5
18692,326,4349,4
18693,732,1577,5
18694,1823,33,5
18695,1129,1036,5
18696,1561,4364,4
18697,459,1330,2
18698,1176,1853,3
18699,674,691,3
18700,171,2457,4
18701,262,1699,4
18702,277,2104,2
18703,420,4607,5
18704,1169,250,4
18705,836,4753,3
18706,675,2175,4
18707,366,723,5
18708,1100,3940,3
18709,205,1857,3
18710,1150,946,3
18711,619,183,4
18712,1204,506,3
18713,1060,4216,5
18714,1473,3440,3
18715,1188,4442,4
18716,1362,2516,5
18717,268,4513,4
18718,1786,3058,3
18719,475,739,4
18720,149,552,4
18721,1214,3788,4
18722,1405,4277,2
18723,1508,1424,4
18724,89,680,1
18725,1520,4271,4
18726,1457,552,3
18727,790,4442,4
18728,1097,2650,2
18729,1405,2175,4
18730,201,2616,4
18731,889,4349,4
18732,1759,3462,4
18733,330,552,2
18734,1093,2244,5
18735,115,4389,4
18736,942,848,3
18737,1034,3370,2
18738,1257,4089,4
18739,291,673,4
18740,1,1583,1
18741,972,2000,4
18742,1490,1010,5
18743,1532,3953,4
18744,210,3265,4
18745,729,931,1
18746,1390,2867,2
18747,1511,650,5
18748,53,1358,1
18749,289,2244,5
18750,581,407,4
18751,993,957,4
18752,1240,3715,1
18753,694,4625,3
18754,368,4039,5
18755,1100,1404,4
18756,733,3814,4
18757,1863,3666,4
18758,573,809,2
18759,970,379,4
18760,1316,2288,4
18761,966,1897,1
18762,1440,2134,4
18763,136,21,3
18764,255,1590,4
18765,1151,93,4
18766,1188,1967,4
18767,1872,866,4
18768,701,3988,4
18769,1693,3125,4
18770,413,2025,4
18771,951,3181,3
18772,491,4410,5
18773,1655,3827,4
18774,675,966,4
18775,627,3244,4
18776,1505,797,1
18777,314,592,5
18778,86,4619,3
18779,622,2003,3
18780,118,1276,4
18781,1057,4431,1
18782,1756,30,4
18783,1354,4089,1
18784,1388,3722,4
18785,1396,4039,1
18786,1863,1386,2
18787,536,2147,3
18788,608,1818,4
18789,733,2976,5
18790,1508,1796,4
18791,1549,4612,5
18792,1087,4216,3
18793,883,2209,4
18794,1257,1666,2
18795,1704,3842,4
18796,281,4627,3
18797,1543,51,2
18798,1588,33,3
18799,1412,1853,5
18800,231,4174,4
18801,835,1996,4
18802,581,980,1
18803,652,520,5
18804,53,710,2
18805,1440,264,4
18806,1002,4266,2
18807,279,3125,1
18808,176,2540,4
18809,404,1857,4
18810,698,559,3
18811,428,2148,4
18812,154,1588,5
18813,1529,3944,4
18814,310,407,4
18815,682,3101,4
18816,309,3871,5
18817,1392,4230,2
18818,1479,866,5
18819,844,2115,4
18820,569,21,4
18821,434,4537,3
18822,1150,4433,3
18823,283,4293,4
18824,494,1276,4
18825,289,4149,5
18826,1288,727,5
18827,339,963,4
18828,1598,3230,5
18829,1473,717,3
18830,1300,3603,4
18831,824,2492,4
18832,612,1300,4
18833,1141,3384,4
18834,1257,3638,4
18835,583,4314,4
18836,1111,2563,5
18837,570,1144,4
18838,613,1177,5
18839,61,671,5
18840,1133,3959,3
18841,965,4616,3
18842,1316,631,4
18843,170,3903,5
18844,1231,2726,4
18845,1071,3220,4
18846,1781,4389,3
18847,1508,666,3
18848,1485,2686,3
18849,964,4640,2
18850,1316,1707,4
18851,495,2334,1
18852,1644,3318,3
18853,986,4668,5
18854,376,3318,3
18855,652,3937,4
18856,1747,1352,5
18857,1394,2976,4
18858,1311,4337,3
18859,456,4709,4
18860,787,592,3
18861,757,437,5
18862,659,4625,4
18863,609,2377,2
18864,1437,3202,3
18865,813,1221,4
18866,1529,2726,5
18867,8,3944,4
18868,840,2194,4
18869,265,2254,2
18870,157,3230,2
18871,1386,1598,4
18872,328,4286,4
18873,1388,4349,4
18874,1500,1121,1
18875,286,3178,5
18876,1473,3692,4
18877,74,2726,5
18878,1396,4630,4
18879,1260,3871,5
18880,98,3842,5
18881,354,508,4
18882,1603,2234,4
18883,1346,1177,4
18884,1172,469,5
18885,523,4625,3
18886,1731,4513,4
18887,198,3298,2
18888,1020,4607,5
18889,519,462,4
18890,785,2396,4
18891,785,2396,4
18892,167,2384,3
18893,525,1410,4
18894,934,4661,3
18895,733,312,4
18896,1156,2976,4
18897,71,3972,3
18898,933,2283,3
18899,1409,1036,2
18900,254,3260,4
18901,1863,952,3
18902,156,3519,4
18903,1,4732,4
18904,882,4640,2
18905,1174,2377,3
18906,405,4433,3
18907,1634,2000,3
18908,273,1144,4
18909,1316,1174,3
18910,1642,4108,2
18911,1679,1386,2
18912,172,1844,5
18913,571,1492,4
18914,1206,3940,4
18915,995,264,3
18916,613,4668,3
18917,167,4292,2
18918,1217,3618,5
18919,485,1112,3
18920,570,1731,4
18921,451,1009,3
18922,1520,2220,4
18923,1311,344,4
18924,1473,1714,4
18925,894,2033,4
18926,0,963,4
18927,313,2191,3
18928,74,3050,3
18929,1383,4266,4
18930,1858,2297,5
18931,1804,3241,3
18932,1593,4389,5
18933,278,1049,4
18934,675,638,4
18935,556,866,4
18936,1141,3655,4
18937,265,1144,4
18938,1300,3897,4
18939,313,4535,5
18940,519,4630,5
18941,698,1881,5
18942,1311,2526,3
18943,1302,1748,3
18944,1478,1144,1
18945,1111,2194,2
18946,998,3842,4
18947,1523,1285,3
18948,243,4677,4
18949,915,3244,4
18950,1528,3228,4
18951,699,2384,3
18952,121,4709,3
18953,714,3763,4
18954,1548,155,3
18955,866,259,4
18956,899,2290,3
18957,1385,479,2
18958,1296,3786,4
18959,1178,2134,4
18960,126,324,4
18961,686,514,3
18962,1066,3384,2
18963,1242,3064,5
18964,1405,1918,5
18965,198,3568,3
18966,1059,3525,3
18967,1741,1147,3
18968,1312,33,3
18969,1863,2776,4
18970,1826,1891,4
18971,212,2216,4
18972,1257,688,4
18973,1573,3842,4
18974,728,3072,4
18975,1162,559,3
18976,0,2267,3
18977,924,605,4
18978,534,2877,3
18979,832,4329,4
18980,430,2209,4
18981,903,2929,3
18982,376,82,5
18983,1385,4620,4
18984,1858,1610,5
18985,1405,4164,2
18986,154,462,4
18987,1507,3370,4
18988,1768,104,2
18989,1585,2297,3
18990,572,1039,3
18991,1195,2616,4
18992,699,3254,2
18993,219,4146,5
18994,1218,2244,3
18995,717,3035,5
18996,1312,2760,4
18997,1735,2929,3
18998,1230,1177,4
18999,1257,4690,1
19000,729,387,4
19001,680,1144,4
19002,82,4345,4
19003,0,3391,3
19004,1178,739,3
19005,135,3522,4
19006,1079,250,4
19007,733,508,3
19008,534,3053,5
19009,1167,4337,2
19010,714,1948,4
19011,125,2743,3
19012,1227,592,4
19013,1302,2792,4
19014,640,2882,2
19015,255,3370,4
19016,1543,299,3
19017,313,2912,2
19018,1764,4625,3
19019,83,1300,5
19020,833,664,3
19021,621,3178,5
19022,916,1148,3
19023,717,2356,3
19024,1058,1769,3
19025,965,908,3
19026,924,161,5
19027,746,1755,5
19028,836,638,4
19029,516,2976,5
19030,39,4207,4
19031,999,545,4
19032,381,1083,4
19033,748,2996,4
19034,1191,2375,4
19035,1741,3098,2
19036,1877,4211,4
19037,916,2774,5
19038,235,539,4
19039,245,1354,3
19040,776,3091,2
19041,733,3232,4
19042,934,3109,4
19043,138,3491,3
19044,271,65,4
19045,1141,2287,4
19046,771,508,3
19047,547,2191,4
19048,1174,161,4
19049,64,1555,5
19050,326,1485,3
19051,155,3164,2
19052,1058,504,4
19053,971,1590,3
19054,420,2021,4
19055,1806,1010,4
19056,1490,1043,5
19057,787,2021,5
19058,993,3840,5
19059,1865,3013,4
19060,43,2000,5
19061,715,3197,4
19062,1312,3125,3
19063,1425,3325,4
19064,1473,1714,4
19065,504,4088,4
19066,630,957,2
19067,1630,4266,1
19068,832,3374,2
19069,1692,4103,4
19070,1489,900,2
19071,227,4567,4
19072,1257,1148,3
19073,325,2338,2
19074,746,2787,3
19075,965,3618,4
19076,554,2324,3
19077,803,4368,5
19078,947,980,3
19079,184,33,4
19080,1704,624,4
19081,1385,436,3
19082,581,1049,4
19083,964,1919,3
19084,487,4282,3
19085,53,4615,4
19086,386,2259,4
19087,1859,4164,4
19088,1538,3971,4
19089,1169,3091,2
19090,450,462,5
19091,620,1738,2
19092,1644,2760,3
19093,1050,1043,4
19094,698,4277,5
19095,1311,161,4
19096,917,3897,3
19097,1479,3325,3
19098,433,847,4
19099,1207,2063,3
19100,102,1041,4
19101,637,1009,4
19102,1445,1069,3
19103,1295,3346,4
19104,407,2674,3
19105,634,2390,5
19106,502,1555,5
19107,1032,3646,3
19108,326,4698,3
19109,1087,3000,4
19110,1072,379,5
19111,1893,4201,5
19112,1191,3424,4
19113,1558,3414,4
19114,210,2234,4
19115,22,3611,4
19116,614,671,5
19117,728,592,3
19118,988,3098,3
19119,1406,1729,4
19120,1890,605,2
19121,833,3951,4
19122,319,1493,3
19123,1093,680,4
19124,1755,1731,2
19125,754,1105,5
19126,1850,1753,4
19127,787,4513,4
19128,1257,189,1
19129,981,3259,4
19130,109,567,5
19131,686,4578,4
19132,905,671,4
19133,139,394,5
19134,584,325,4
19135,951,33,4
19136,862,3842,5
19137,884,379,1
19138,1669,4609,5
19139,1096,2264,3
19140,1478,3618,4
19141,1277,1844,3
19142,536,1818,5
19143,951,4164,5
19144,1396,379,5
19145,395,4149,3
19146,1884,2330,3
19147,201,1416,4
19148,638,1993,5
19149,810,449,4
19150,167,289,3
19151,370,506,4
19152,1645,1734,4
19153,555,4625,5
19154,1079,3751,3
19155,951,3230,5
19156,938,1818,3
19157,87,1388,5
19158,1685,2118,4
19159,193,2326,3
19160,445,1182,5
19161,55,4329,3
19162,1879,647,4
19163,1859,821,4
19164,1845,2228,3
19165,1413,2238,5
19166,1644,2209,5
19167,1576,1426,3
19168,280,256,4
19169,80,3515,3
19170,87,939,4
19171,547,2607,3
19172,924,161,5
19173,1102,1471,2
19174,1740,686,5
19175,401,2272,2
19176,594,2855,4
19177,1863,3871,5
19178,74,2619,4
19179,1741,3125,4
19180,800,3091,1
19181,1532,4537,3
19182,1848,3472,3
19183,365,2864,4
19184,344,4023,4
19185,1548,673,3
19186,1715,2640,4
19187,1520,2220,4
19188,696,2148,4
19189,917,3125,5
19190,40,545,4
19191,1827,385,4
19192,1764,3655,4
19193,967,2616,3
19194,1508,1980,5
19195,81,1177,1
19196,885,152,5
19197,1484,1177,4
19198,603,2540,4
19199,933,2954,4
19200,1751,3692,5
19201,1532,4727,4
19202,860,4222,2
19203,1124,3164,5
19204,1845,2228,3
19205,1803,1776,4
19206,200,9,4
19207,873,2369,4
19208,351,174,5
19209,119,3081,5
19210,1718,2300,3
19211,737,904,4
19212,1382,3712,4
19213,135,841,4
19214,535,1144,4
19215,398,1069,4
19216,1505,32,4
19217,414,3181,5
19218,1592,564,4
19219,1257,1719,3
19220,1840,3831,4
19221,1660,3178,4
19222,90,385,5
19223,1679,2175,5
19224,1000,996,3
19225,1312,3181,3
19226,1812,1841,3
19227,83,3944,3
19228,1489,145,4
19229,656,2942,4
19230,1451,2297,1
19231,1395,1725,3
19232,286,3842,5
19233,39,2703,3
19234,1859,4043,5
19235,733,3814,4
19236,398,4088,4
19237,1408,1045,3
19238,850,4630,4
19239,775,866,5
19240,69,4627,5
19241,1715,347,4
19242,532,1277,2
19243,1230,3150,4
19244,1410,3050,4
19245,434,1144,4
19246,1413,559,3
19247,534,333,3
19248,938,4433,3
19249,1383,2685,4
19250,1741,710,3
19251,1096,413,4
19252,262,2043,3
19253,689,33,3
19254,233,727,5
19255,1710,2744,2
19256,534,164,4
19257,817,3465,4
19258,1676,2330,5
19259,1819,33,5
19260,1555,2246,3
19261,1193,318,3
19262,639,400,4
19263,328,2035,3
19264,249,2650,2
19265,1593,4023,4
19266,971,3183,3
19267,1808,4119,1
19268,1172,33,5
19269,567,1182,5
19270,1774,469,5
19271,1479,4216,5
19272,368,385,3
19273,787,1633,3
19274,1016,2511,4
19275,768,324,4
19276,992,4088,4
19277,434,1147,3
19278,1141,931,4
19279,836,2760,5
19280,145,3046,1
19281,158,2640,3
19282,1618,592,4
19283,1312,1041,3
19284,849,2888,5
19285,1298,2865,4
19286,1442,3253,4
19287,100,3912,3
19288,271,857,2
19289,1654,33,4
19290,880,774,5
19291,915,1311,4
19292,803,2421,5
19293,289,394,3
19294,1678,1204,2
19295,1445,2727,3
19296,129,4616,4
19297,562,2054,3
19298,742,2209,4
19299,491,4410,5
19300,827,559,5
19301,74,3603,3
19302,1412,1755,4
19303,751,3091,5
19304,1161,4201,4
19305,661,904,4
19306,1149,4565,4
19307,264,2244,5
19308,80,1967,4
19309,732,1768,3
19310,795,4103,4
19311,822,2624,3
19312,1146,2454,5
19313,932,1330,3
19314,1593,3944,3
19315,1079,1144,4
19316,1598,2562,4
19317,1383,1182,5
19318,676,242,3
19319,0,3091,5
19320,992,2254,3
19321,832,4216,4
19322,847,3241,4
19323,205,4431,3
19324,277,1433,1
19325,466,3842,3
19326,1538,2234,4
19327,1105,1394,4
19328,1155,592,1
19329,1683,1967,2
19330,1446,1617,5
19331,14,609,4
19332,1232,3000,4
19333,1534,462,4
19334,581,510,1
19335,877,3692,2
19336,785,1352,3
19337,675,2457,4
19338,498,449,2
19339,345,5,2
19340,40,1162,5
19341,1537,1844,5
19342,1755,479,5
19343,593,4630,4
19344,84,4329,3
19345,1188,2720,4
19346,1508,2070,3
19347,1594,4581,3
19348,1454,3270,4
19349,717,3035,5
19350,1672,1352,2
19351,1117,1493,3
19352,732,2353,4
19353,718,2980,3
19354,53,1045,5
19355,604,2774,5
19356,1697,4615,4
19357,476,3101,5
19358,1809,1144,4
19359,1156,2404,3
19360,74,3833,4
19361,1645,3058,4
19362,193,1485,4
19363,23,1699,4
19364,1316,3304,4
19365,1709,3559,4
19366,905,3865,4
19367,1850,4625,4
19368,1104,400,4
19369,86,82,1
19370,1424,1818,4
19371,889,2988,3
19372,532,1054,4
19373,470,1353,2
19374,374,545,5
19375,1300,2209,4
19376,768,3666,3
19377,80,3905,4
19378,355,545,4
19379,1863,21,3
19380,1257,1680,3
19381,1405,1918,5
19382,713,3881,3
19383,508,2035,3
19384,1451,2540,5
19385,1156,2404,3
19386,1250,1872,4
19387,995,4277,5
19388,1062,1840,4
19389,245,3957,2
19390,434,2330,3
19391,215,809,4
19392,1317,3104,3
19393,122,2774,4
19394,785,3183,2
19395,215,3461,4
19396,1455,3401,5
19397,99,3865,3
19398,1506,3202,4
19399,162,1967,3
19400,1085,3202,4
19401,853,3827,3
19402,1628,3871,5
19403,634,3871,5
19404,954,4081,4
19405,675,2977,4
19406,1424,1433,5
19407,733,3922,2
19408,792,3712,3
19409,1296,2330,4
19410,1441,4618,4
19411,413,4443,3
19412,63,3618,4
19413,827,803,5
19414,1631,3461,5
19415,834,1493,4
19416,1806,3631,4
19417,1455,3602,4
19418,525,2192,5
19419,1842,4360,5
19420,539,2033,2
19421,728,545,4
19422,553,4667,2
19423,1553,1183,5
19424,1646,957,4
19425,727,437,4
19426,747,2616,5
19427,91,957,5
19428,1028,4077,2
19429,508,996,4
19430,1775,1147,4
19431,859,671,4
19432,954,1577,5
19433,1169,3091,2
19434,1100,4370,1
19435,1014,4191,4
19436,1804,1354,3
19437,1756,4693,3
19438,45,1074,4
19439,1413,4630,3
19440,1816,514,4
19441,74,3123,4
19442,1776,464,3
19443,61,2000,4
19444,1136,908,5
19445,308,3974,4
19446,906,1464,5
19447,497,1654,5
19448,193,3646,3
19449,1027,3045,4
19450,986,3150,4
19451,1045,1583,3
19452,1811,250,4
19453,1412,4616,4
19454,149,2776,4
19455,932,1980,4
19456,1165,4693,4
19457,1321,3325,4
19458,1257,4497,4
19459,430,723,4
19460,1121,4677,4
19461,59,1311,5
19462,1080,3814,4
19463,33,1312,2
19464,899,1753,3
19465,276,1237,3
19466,275,4093,2
19467,1750,2478,3
19468,1257,3603,1
19469,787,809,3
19470,1589,2244,4
19471,1666,2334,1
19472,1114,155,3
19473,1105,2595,4
19474,118,666,4
19475,1064,2666,4
19476,951,3230,5
19477,1891,3865,3
19478,545,2630,4
19479,1020,312,4
19480,623,379,4
19481,488,1144,5
19482,265,1144,4
19483,1598,3929,3
19484,869,3525,3
19485,1562,1330,2
19486,84,2776,3
19487,1150,2345,4
19488,1795,2969,3
19489,1217,3260,2
19490,1412,4690,4
19491,1355,1144,4
19492,609,3325,5
19493,914,3275,4
19494,142,3494,4
19495,1674,3865,4
19496,924,957,2
19497,836,2881,4
19498,1441,1330,3
19499,357,1121,4
19500,360,3923,3
19501,1425,3149,3
19502,1346,1177,4
19503,1154,671,1
19504,222,4514,2
19505,42,3241,1
19506,641,183,5
19507,308,4370,4
19508,644,5,3
19509,564,4615,3
19510,728,1352,4
19511,563,2562,3
19512,255,733,3
19513,121,2063,3
19514,1395,110,4
19515,491,164,4
19516,1459,2345,3
19517,1441,780,3
19518,1072,2378,4
19519,951,2036,4
19520,603,1801,2
19521,1536,33,4
19522,1209,1738,5
19523,1079,4693,4
19524,1756,4201,3
19525,1530,523,3
19526,116,4424,4
19527,899,1105,3
19528,560,33,5
19529,435,1045,4
19530,995,1492,5
19531,1395,4081,5
19532,255,2180,3
19533,1123,3119,4
19534,761,523,3
19535,1529,2760,4
19536,375,469,3
19537,822,4370,4
19538,134,469,4
19539,1863,407,4
19540,1490,3461,5
19541,1096,1347,3
19542,729,3818,3
19543,1276,1689,4
19544,87,1311,4
19545,869,2703,4
19546,1718,2300,3
19547,800,462,5
19548,1555,654,3
19549,751,27,4
19550,1156,3655,4
19551,593,3260,4
19552,1768,2881,3
19553,1274,1555,5
19554,805,2039,5
19555,1863,2174,5
19556,220,1755,4
19557,718,105,3
19558,563,2532,5
19559,1441,465,4
19560,151,3561,4
19561,1592,1492,5
19562,6,1388,3
19563,518,2566,3
19564,951,1949,1
19565,660,3622,2
19566,1326,1311,3
19567,1022,1654,5
19568,999,545,4
19569,1562,87,3
19570,1755,1897,4
19571,958,559,3
19572,151,3929,1
19573,1661,306,2
19574,1688,2080,2
19575,1335,3461,3
19576,1415,969,5
19577,1733,1555,1
19578,661,1918,5
19579,675,3120,4
19580,1096,926,4
19581,621,4512,4
19582,609,152,4
19583,1353,1844,3
19584,1508,780,3
19585,1588,1144,4
19586,1814,1482,2
19587,1599,1144,5
19588,1885,3814,3
19589,90,4625,5
19590,766,3244,3
19591,113,2526,4
19592,1859,20,2
19593,746,1818,5
19594,187,1752,3
19595,951,3494,3
19596,1061,2273,4
19597,118,1276,4
19598,466,3013,5
19599,1124,385,3
19600,289,3988,5
19601,1600,1471,4
19602,780,3413,1
19603,1877,4555,3
19604,1112,504,5
19605,908,3241,4
19606,115,2686,5
19607,311,3157,3
19608,565,4112,5
19609,434,1606,3
19610,1677,3818,1
19611,951,1144,1
19612,1755,479,5
19613,894,1266,5
19614,1642,4672,4
