user,item,feature,rate
833,2352,"[[2204, 1]]",5
90,2352,"[[2562, 1], [441, 1], [3515, 1]]",4
833,2352,"[[3515, 1]]",5
325,2352,"[[3315, 1]]",4
1637,2352,"[[3515, 1]]",4
101,2352,"[[3515, 1], [3237, 1], [3215, 1], [3315, 1], [2366, 1]]",4
1423,2352,"[[3515, 1], [3515, 1]]",5
832,2352,"[[3237, 1]]",5
34,2352,"[[3515, 1], [1032, 1], [2931, 1], [356, 1]]",4
609,3051,"[[2562, 1], [2204, 1]]",4
651,3051,"[[3237, 1]]",5
651,3051,"[[3237, 1]]",5
245,3051,"[[356, 1]]",5
1052,3051,"[[3237, 1]]",4
531,3051,"[[3237, 1]]",5
682,3051,"[[356, 1], [628, 1]]",2
640,3051,"[[356, 1]]",5
532,4681,"[[3515, 1]]",5
1469,4681,"[[1506, 1]]",5
639,4681,"[[2562, 1], [1862, 1], [3315, 1]]",5
952,4681,"[[3515, 1], [3515, 1]]",5
1527,4681,"[[356, 1], [2562, 1]]",5
761,2130,"[[2491, 1], [3491, 1], [3237, 1]]",5
741,2130,"[[3315, 1], [481, 1]]",5
677,2130,"[[306, 1]]",2
1640,2130,"[[2481, 1], [1603, 1]]",4
131,2130,"[[2863, 1], [3315, 1]]",5
1079,2130,"[[2410, 1]]",4
1579,2130,"[[1862, 1], [3215, 1], [3315, 1]]",5
569,2130,"[[3643, 1]]",4
358,2130,"[[3315, 1]]",5
1079,2130,"[[2410, 1]]",5
1559,2130,"[[2693, 1]]",5
689,2130,"[[3315, 1]]",4
310,2130,"[[235, 1]]",5
375,2130,"[[3510, 1], [3215, 1], [1927, 1]]",2
1628,2231,"[[1691, 1], [2959, 1]]",5
1136,2231,"[[2935, 1], [1032, 1]]",5
1124,2231,"[[1032, 1]]",5
1202,2231,"[[1032, 1]]",5
212,2231,"[[1365, 1]]",5
202,2231,"[[1032, 1], [1032, 1]]",5
56,2231,"[[1049, 1]]",5
1107,2231,"[[903, 1], [1575, 1]]",4
148,3776,"[[2863, 1], [441, 1], [377, 1]]",3
549,3776,"[[988, 1]]",4
586,3776,"[[3237, 1]]",4
29,3776,"[[2456, 1]]",4
505,3776,"[[2863, 1], [2863, 1]]",1
1741,3776,"[[3315, 1]]",4
808,3776,"[[3315, 1]]",4
506,3910,"[[1319, 1], [1387, 1], [2863, 1]]",1
78,3910,"[[2456, 1]]",5
1106,3910,"[[2849, 1], [3237, 1]]",5
706,3910,"[[2546, 1], [2863, 1]]",3
420,3910,"[[3237, 1]]",4
407,3910,"[[774, 1], [1603, 1]]",5
68,3910,"[[935, 1], [3315, 1]]",4
127,3910,"[[377, 1]]",1
934,3513,"[[2230, 1]]",5
934,3513,"[[3237, 1]]",5
1626,3513,"[[3237, 1]]",5
856,3513,"[[356, 1]]",4
1862,3513,"[[3458, 1], [3237, 1]]",4
1105,3513,"[[3237, 1]]",5
1325,3513,"[[524, 1]]",4
1136,3513,"[[1365, 1], [3542, 1], [3237, 1]]",4
1421,3513,"[[3226, 1], [2959, 1], [2562, 1]]",5
189,3513,"[[3491, 1], [3237, 1]]",5
1765,3513,"[[159, 1], [3389, 1]]",4
1550,3513,"[[356, 1]]",5
466,3513,"[[3398, 1]]",4
625,3513,"[[356, 1]]",4
1778,3513,"[[383, 1], [875, 1], [2058, 1]]",4
1874,3513,"[[2562, 1]]",3
34,3513,"[[3237, 1]]",5
74,3513,"[[3237, 1]]",4
689,3513,"[[1328, 1], [356, 1]]",5
90,3513,"[[3237, 1]]",4
771,3513,"[[2959, 1], [2210, 1], [1627, 1]]",4
696,4685,"[[3515, 1], [2562, 1], [235, 1], [1862, 1], [1995, 1]]",5
696,4685,"[[3515, 1]]",5
1559,4685,"[[3237, 1]]",4
1500,4685,"[[524, 1]]",5
554,4685,"[[3515, 1], [3667, 1], [720, 1]]",4
189,2381,"[[3515, 1], [524, 1], [1032, 1], [2931, 1], [235, 1]]",4
1879,2381,"[[3515, 1], [1506, 1], [1862, 1], [3215, 1], [1049, 1]]",4
1879,2381,"[[3237, 1], [3515, 1]]",4
1048,2381,"[[3515, 1], [3515, 1]]",5
293,2381,"[[3515, 1], [2392, 1]]",5
1093,1850,"[[356, 1], [3237, 1]]",2
1702,1850,"[[3515, 1]]",5
729,1850,"[[3237, 1]]",3
1255,1850,"[[2667, 1], [1995, 1], [3215, 1]]",5
292,1850,"[[3426, 1]]",5
1350,555,"[[3315, 1]]",5
894,555,"[[1032, 1]]",5
219,555,"[[2562, 1]]",5
1662,555,"[[1032, 1]]",3
1350,555,"[[3314, 1], [667, 1]]",5
250,555,"[[3237, 1], [1032, 1]]",5
1599,555,"[[1032, 1], [3426, 1]]",5
1553,555,"[[2959, 1]]",5
91,984,"[[3515, 1]]",5
385,984,"[[3515, 1], [3515, 1]]",4
1207,984,"[[3515, 1]]",3
1356,984,"[[3515, 1], [3515, 1]]",2
369,984,"[[2959, 1]]",5
1472,3194,"[[2863, 1]]",5
1472,3194,"[[1387, 1]]",5
1840,3194,"[[356, 1], [2863, 1], [2197, 1], [3237, 1], [1628, 1]]",5
1472,3194,"[[2491, 1]]",5
426,3194,"[[306, 1], [1365, 1], [2204, 1], [988, 1]]",5
1264,3194,"[[1862, 1]]",4
816,3194,"[[363, 1], [363, 1]]",4
1759,3194,"[[3315, 1], [3132, 1], [2863, 1]]",3
602,3194,"[[2849, 1], [2410, 1], [262, 1]]",3
1759,3194,"[[2863, 1], [262, 1]]",4
631,3194,"[[2746, 1], [1049, 1]]",4
1011,3291,"[[383, 1], [356, 1]]",5
1471,3291,"[[356, 1], [3292, 1]]",5
934,3291,"[[356, 1], [3237, 1]]",5
434,3291,"[[3237, 1]]",5
741,3291,"[[1491, 1], [3491, 1]]",5
1682,2883,"[[159, 1]]",5
471,2883,"[[1049, 1], [159, 1]]",2
1185,2883,"[[3237, 1], [1383, 1]]",4
74,2883,"[[1328, 1], [2829, 1]]",4
185,2883,"[[2667, 1]]",4
1268,2883,"[[356, 1], [3237, 1]]",2
895,2883,"[[159, 1]]",3
1771,2883,"[[2562, 1]]",4
60,2883,"[[3237, 1], [2562, 1]]",3
1188,2883,"[[2807, 1], [2204, 1]]",5
1426,2883,"[[1112, 1]]",4
1263,2883,"[[356, 1], [3398, 1]]",4
562,2883,"[[2807, 1]]",3
877,2883,"[[159, 1]]",4
418,2883,"[[2961, 1], [2716, 1]]",4
1658,2883,"[[2667, 1], [2667, 1]]",4
694,2883,"[[2544, 1], [109, 1], [2507, 1]]",4
1708,2883,"[[2210, 1], [3237, 1]]",5
673,2883,"[[3458, 1]]",2
342,2883,"[[1467, 1]]",4
1667,2883,"[[3237, 1], [2562, 1]]",5
987,2883,"[[1328, 1], [1491, 1], [2272, 1]]",5
171,2883,"[[159, 1], [1365, 1]]",3
180,2883,"[[383, 1], [159, 1]]",4
1498,2883,"[[383, 1], [159, 1], [561, 1]]",3
90,2883,"[[3458, 1]]",5
1024,2883,"[[3292, 1]]",2
164,2883,"[[2832, 1]]",4
181,2883,"[[2562, 1]]",5
487,2883,"[[2731, 1]]",3
303,2883,"[[356, 1]]",4
1332,2883,"[[3553, 1]]",4
1679,2883,"[[159, 1]]",5
1028,2883,"[[3458, 1]]",3
612,2883,"[[3398, 1]]",5
1809,2883,"[[159, 1]]",4
267,2883,"[[1328, 1], [2038, 1], [3398, 1]]",4
338,2883,"[[2829, 1], [2562, 1], [159, 1]]",4
403,2883,"[[159, 1], [3398, 1], [159, 1]]",5
1341,2883,"[[2829, 1], [2562, 1]]",5
1246,2883,"[[524, 1]]",4
1674,2883,"[[2667, 1], [3237, 1]]",5
267,2883,"[[3511, 1], [356, 1]]",5
1673,2883,"[[3237, 1]]",3
464,2883,"[[159, 1], [159, 1]]",4
909,2883,"[[2780, 1], [3237, 1]]",5
476,2883,"[[159, 1]]",5
879,2883,"[[1383, 1]]",5
586,2883,"[[1328, 1]]",4
672,2883,"[[2210, 1]]",3
436,2883,"[[535, 1]]",4
1604,2883,"[[2807, 1]]",5
589,2883,"[[3458, 1]]",4
982,2919,"[[2863, 1], [3215, 1]]",4
982,2919,"[[3315, 1]]",5
888,2919,"[[788, 1]]",3
497,2919,"[[3237, 1]]",4
1484,2919,"[[988, 1]]",4
1550,2919,"[[3215, 1], [235, 1]]",4
982,2919,"[[524, 1], [3315, 1]]",5
761,2919,"[[377, 1]]",4
808,2919,"[[988, 1]]",1
1573,2919,"[[2863, 1], [3123, 1]]",4
310,2919,"[[935, 1], [2863, 1], [1365, 1]]",5
1401,2919,"[[482, 1]]",4
120,4145,"[[2410, 1], [3237, 1]]",4
934,4145,"[[2863, 1]]",5
103,4145,"[[2863, 1], [1862, 1], [3315, 1], [2931, 1]]",5
1637,4145,"[[2863, 1]]",5
1673,4145,"[[2716, 1]]",4
1893,3994,"[[524, 1], [3215, 1]]",4
1588,3994,"[[159, 1]]",4
430,3994,"[[2959, 1]]",4
1831,3994,"[[3237, 1], [3526, 1]]",3
1170,3994,"[[3237, 1]]",4
1170,3994,"[[1862, 1]]",5
1293,532,"[[3515, 1]]",4
1293,532,"[[877, 1]]",5
1784,532,"[[1537, 1]]",5
546,532,"[[1032, 1], [159, 1]]",2
252,532,"[[2887, 1]]",4
98,532,"[[561, 1]]",4
252,532,"[[356, 1]]",3
860,2411,"[[235, 1]]",5
934,2411,"[[1032, 1]]",5
1482,2411,"[[3315, 1]]",4
832,2411,"[[2667, 1], [3237, 1], [1032, 1]]",5
999,2411,"[[2959, 1]]",1
273,2411,"[[2959, 1], [3510, 1], [3515, 1]]",2
1405,2411,"[[3426, 1]]",5
675,2411,"[[356, 1]]",5
1859,2411,"[[3458, 1], [3237, 1], [1892, 1], [2959, 1]]",5
639,2411,"[[3515, 1]]",5
658,3136,"[[2491, 1], [3237, 1], [988, 1]]",5
909,3136,"[[2562, 1], [3315, 1]]",5
1093,3136,"[[2863, 1], [3315, 1]]",5
825,3136,"[[3315, 1]]",2
909,3136,"[[3237, 1], [2456, 1]]",5
530,3136,"[[2697, 1], [2410, 1], [774, 1], [481, 1]]",1
1896,3036,"[[1164, 1]]",5
1896,3036,"[[356, 1], [673, 1]]",5
146,3036,"[[3515, 1]]",5
146,3036,"[[3515, 1]]",5
57,3036,"[[2456, 1], [3515, 1]]",5
519,3036,"[[3499, 1], [3515, 1]]",5
934,3036,"[[3226, 1], [2223, 1], [2598, 1], [235, 1], [3515, 1]]",5
1023,3036,"[[3339, 1]]",5
519,3036,"[[3515, 1]]",5
251,3036,"[[3515, 1], [2849, 1], [1559, 1], [1383, 1], [235, 1]]",4
1360,3036,"[[2491, 1], [2562, 1], [235, 1], [3515, 1]]",4
1486,3168,"[[262, 1], [235, 1]]",4
1486,3168,"[[3215, 1]]",5
599,3168,"[[1049, 1], [235, 1], [954, 1]]",4
415,3168,"[[3315, 1]]",5
1183,3168,"[[3491, 1], [159, 1]]",4
1593,3311,"[[2959, 1], [601, 1]]",5
1084,3311,"[[3215, 1]]",4
1093,3311,"[[356, 1], [1032, 1], [3515, 1]]",3
1145,3311,"[[1032, 1]]",4
1053,3311,"[[2959, 1], [1032, 1], [3123, 1]]",4
1762,3311,"[[1032, 1]]",3
1528,2124,"[[3237, 1]]",5
1143,2124,"[[3237, 1]]",5
934,2124,"[[3237, 1]]",5
1174,2124,"[[2959, 1]]",4
1421,2124,"[[2795, 1], [2959, 1], [356, 1]]",4
489,1525,"[[235, 1]]",5
867,1525,"[[954, 1], [3223, 1]]",1
223,1525,"[[3515, 1]]",5
3,1525,"[[2887, 1]]",5
1664,1525,"[[2392, 1]]",5
134,1525,"[[1860, 1]]",5
776,2733,"[[3237, 1]]",5
455,2733,"[[667, 1]]",2
123,2733,"[[673, 1]]",3
212,2733,"[[1032, 1]]",5
465,2733,"[[1032, 1]]",4
121,2641,"[[3515, 1], [1365, 1], [1862, 1]]",4
121,2641,"[[3515, 1], [1467, 1], [3515, 1]]",5
121,2641,"[[1467, 1]]",5
121,2641,"[[3515, 1], [528, 1]]",5
598,2641,"[[3515, 1], [3315, 1], [1164, 1]]",4
1520,1248,"[[3315, 1], [3515, 1]]",2
917,1248,"[[3515, 1]]",5
1809,1248,"[[1124, 1], [3315, 1]]",3
1703,1248,"[[3515, 1]]",5
1294,1248,"[[3237, 1]]",4
1667,1248,"[[3515, 1]]",5
1667,1248,"[[3515, 1]]",5
1703,1248,"[[1420, 1], [235, 1]]",5
469,1248,"[[3315, 1]]",2
1104,1248,"[[3515, 1], [1365, 1], [3315, 1], [988, 1], [1049, 1]]",4
661,1248,"[[501, 1], [1049, 1]]",4
1434,1248,"[[306, 1], [356, 1]]",5
1104,3028,"[[1862, 1], [3237, 1]]",5
57,3028,"[[3315, 1]]",4
966,3028,"[[1862, 1], [1860, 1]]",4
833,3028,"[[3315, 1]]",4
1667,3028,"[[3315, 1]]",5
761,3028,"[[3123, 1]]",5
763,1963,"[[1927, 1]]",4
180,1963,"[[2270, 1], [1627, 1], [877, 1]]",5
506,1963,"[[1537, 1]]",5
1121,1963,"[[1319, 1], [2863, 1], [3224, 1]]",2
981,1963,"[[3315, 1]]",4
1160,1963,"[[235, 1], [235, 1]]",5
1507,3578,"[[159, 1]]",5
924,3578,"[[3315, 1], [1927, 1]]",5
1625,3578,"[[1497, 1]]",3
615,3578,"[[1032, 1]]",4
1353,3578,"[[667, 1], [1032, 1]]",4
748,3578,"[[2959, 1]]",4
1085,3578,"[[3491, 1]]",2
855,4051,"[[2410, 1], [262, 1], [3315, 1], [667, 1], [2481, 1]]",5
869,4051,"[[1810, 1], [356, 1], [235, 1]]",4
443,4051,"[[2849, 1], [3315, 1], [441, 1]]",4
235,4051,"[[3237, 1]]",3
1870,4051,"[[356, 1], [1927, 1]]",3
1596,4051,"[[1469, 1]]",5
581,3003,"[[3515, 1], [1458, 1], [2562, 1], [3515, 1]]",5
1232,3003,"[[3226, 1], [3515, 1], [356, 1]]",5
813,3003,"[[3515, 1]]",4
1807,3003,"[[3515, 1]]",1
1754,3003,"[[3515, 1]]",5
1754,3003,"[[356, 1]]",5
534,3075,"[[356, 1]]",4
1473,3075,"[[3515, 1], [3515, 1]]",5
905,3075,"[[3515, 1]]",4
573,3075,"[[3515, 1]]",3
573,3075,"[[3515, 1]]",4
1683,3075,"[[3515, 1]]",5
1102,3075,"[[3515, 1]]",4
1841,3075,"[[3515, 1]]",5
864,3075,"[[3515, 1], [1032, 1]]",4
534,3075,"[[3515, 1]]",1
1682,1164,"[[1826, 1], [1032, 1]]",2
1197,1164,"[[3458, 1], [159, 1]]",3
1751,1164,"[[1628, 1], [235, 1]]",2
1790,1164,"[[159, 1], [3194, 1]]",2
1725,1164,"[[3458, 1]]",4
1748,1164,"[[1826, 1], [159, 1]]",4
767,1164,"[[3643, 1], [3237, 1]]",5
410,1164,"[[3494, 1], [3515, 1]]",5
1745,1164,"[[3515, 1], [3515, 1]]",5
556,1164,"[[1826, 1]]",5
39,1164,"[[159, 1]]",3
612,1164,"[[356, 1], [3643, 1], [159, 1]]",5
604,1164,"[[1303, 1], [2959, 1], [1032, 1], [3417, 1]]",4
164,1164,"[[383, 1], [2959, 1], [1112, 1]]",3
1005,1164,"[[1365, 1]]",3
922,1164,"[[1702, 1]]",4
1789,1233,"[[1702, 1]]",4
1015,1233,"[[3237, 1]]",5
95,1233,"[[1032, 1]]",5
1806,1233,"[[1524, 1], [3426, 1], [801, 1]]",5
529,1233,"[[1467, 1], [3491, 1]]",2
529,1233,"[[2667, 1]]",3
1448,1233,"[[1049, 1]]",5
1150,1233,"[[3646, 1], [1702, 1]]",5
608,1233,"[[1693, 1]]",5
706,1233,"[[3426, 1]]",5
1350,1233,"[[3515, 1], [935, 1], [3465, 1], [3426, 1]]",4
1750,1233,"[[1492, 1], [1032, 1]]",5
43,1233,"[[1365, 1], [3426, 1], [159, 1]]",5
717,1233,"[[2959, 1]]",4
1861,1233,"[[2959, 1]]",5
1850,1233,"[[3426, 1]]",4
1328,1233,"[[3458, 1], [159, 1]]",5
614,1233,"[[3237, 1]]",4
1640,3543,"[[1365, 1]]",5
1513,3543,"[[1032, 1]]",3
1345,3543,"[[3515, 1], [1628, 1], [3515, 1], [1862, 1], [628, 1]]",2
1612,3543,"[[2786, 1], [3315, 1]]",4
1345,3543,"[[1049, 1]]",4
728,2471,"[[2629, 1]]",5
1718,2471,"[[1049, 1]]",4
1571,2471,"[[1032, 1], [1032, 1], [2620, 1]]",5
825,2471,"[[1365, 1]]",3
616,2471,"[[877, 1]]",4
706,2471,"[[1032, 1]]",2
640,2471,"[[356, 1], [1032, 1]]",5
245,2471,"[[1032, 1], [2863, 1]]",3
1031,210,"[[1491, 1]]",5
984,210,"[[356, 1], [3315, 1]]",2
561,210,"[[962, 1], [3542, 1], [1893, 1]]",5
1018,210,"[[2742, 1], [235, 1]]",5
1053,210,"[[667, 1], [3510, 1], [3237, 1]]",5
205,2729,"[[528, 1], [3237, 1]]",3
1848,2729,"[[3515, 1]]",5
891,2729,"[[3515, 1]]",5
1809,2729,"[[3515, 1], [3339, 1]]",4
1679,2729,"[[356, 1]]",3
1849,134,"[[673, 1]]",4
1009,134,"[[2863, 1]]",5
1564,134,"[[3237, 1], [2679, 1], [3215, 1]]",2
1215,134,"[[3226, 1]]",4
1009,134,"[[262, 1]]",3
1725,4331,"[[2249, 1], [3237, 1], [159, 1]]",3
787,4331,"[[306, 1], [159, 1]]",4
1751,4331,"[[1049, 1], [1032, 1], [988, 1]]",5
1419,4331,"[[2624, 1], [1032, 1], [159, 1]]",5
39,4331,"[[2959, 1], [1124, 1]]",4
1121,4331,"[[1506, 1], [3510, 1], [3237, 1]]",4
999,4331,"[[2959, 1], [2620, 1]]",3
1702,4331,"[[1627, 1], [3237, 1]]",4
733,4331,"[[159, 1]]",4
1096,4331,"[[3426, 1], [3426, 1]]",5
716,4331,"[[159, 1], [667, 1]]",5
84,690,"[[3515, 1]]",1
466,690,"[[3515, 1]]",4
1536,690,"[[2562, 1]]",5
1369,690,"[[3515, 1], [356, 1]]",4
1136,690,"[[3515, 1], [1658, 1], [2456, 1], [1164, 1]]",4
793,101,"[[1824, 1]]",5
747,101,"[[3515, 1], [3515, 1]]",5
1027,101,"[[3515, 1]]",5
595,101,"[[3237, 1], [2456, 1]]",5
1109,101,"[[2969, 1], [3515, 1], [3515, 1], [1658, 1]]",4
822,101,"[[3315, 1], [235, 1]]",5
722,101,"[[3515, 1], [3515, 1]]",1
802,101,"[[3515, 1], [235, 1], [3515, 1]]",5
1137,3273,"[[3515, 1], [3515, 1]]",3
493,3273,"[[3515, 1], [3237, 1], [3515, 1]]",4
878,3273,"[[3515, 1], [3515, 1]]",1
268,3273,"[[528, 1], [235, 1], [2053, 1]]",5
717,3273,"[[3515, 1], [3515, 1]]",5
717,3273,"[[528, 1], [1506, 1]]",5
13,3273,"[[3515, 1], [3237, 1]]",4
76,3273,"[[3315, 1], [3515, 1]]",5
1820,3273,"[[3515, 1], [3237, 1], [235, 1], [3515, 1]]",5
115,3256,"[[2410, 1], [1049, 1]]",3
1424,3256,"[[528, 1], [628, 1], [1032, 1]]",1
115,3256,"[[3215, 1]]",4
1752,3256,"[[1658, 1], [3237, 1], [2410, 1]]",5
243,3256,"[[1862, 1]]",4
215,3256,"[[2863, 1], [3237, 1]]",4
1155,3256,"[[3315, 1], [235, 1]]",4
89,3256,"[[3315, 1]]",2
1255,811,"[[235, 1]]",4
1778,811,"[[3426, 1], [3315, 1]]",5
1593,811,"[[1032, 1]]",5
269,811,"[[667, 1], [1032, 1]]",5
51,811,"[[2667, 1], [1826, 1], [3510, 1]]",5
1121,811,"[[667, 1], [3452, 1], [2697, 1], [2707, 1], [1032, 1]]",4
859,811,"[[1524, 1], [3426, 1], [1032, 1], [356, 1]]",5
342,811,"[[3426, 1]]",4
1625,811,"[[2959, 1], [1826, 1]]",4
1264,811,"[[2959, 1], [1826, 1], [788, 1]]",5
342,811,"[[2795, 1], [3237, 1], [1032, 1], [159, 1]]",5
627,811,"[[1826, 1]]",5
556,334,"[[306, 1]]",5
1887,334,"[[3237, 1]]",5
453,334,"[[3237, 1]]",5
961,334,"[[1365, 1], [356, 1]]",5
253,334,"[[3226, 1], [2863, 1]]",5
155,334,"[[1019, 1]]",5
117,334,"[[2863, 1]]",3
253,334,"[[1927, 1]]",5
1229,498,"[[3315, 1]]",4
804,498,"[[1862, 1]]",4
1676,498,"[[356, 1], [1860, 1]]",5
1756,498,"[[1862, 1]]",3
930,498,"[[3515, 1]]",4
732,498,"[[3315, 1]]",4
1600,498,"[[356, 1], [3315, 1]]",4
269,103,"[[3515, 1]]",2
764,103,"[[1049, 1]]",2
1618,103,"[[3237, 1]]",4
1759,103,"[[235, 1]]",2
1759,103,"[[1824, 1]]",3
426,103,"[[1824, 1]]",3
1578,103,"[[3515, 1]]",4
1737,103,"[[1119, 1]]",3
915,103,"[[3237, 1], [2667, 1]]",5
491,2621,"[[340, 1]]",5
1859,2621,"[[3237, 1], [2887, 1]]",5
976,2621,"[[788, 1]]",4
1586,2621,"[[2456, 1]]",5
183,2621,"[[2562, 1]]",3
1440,2621,"[[2716, 1]]",4
575,2621,"[[46, 1]]",5
1573,2621,"[[2562, 1]]",4
1421,2310,"[[3215, 1]]",3
273,2310,"[[2959, 1], [3510, 1], [2491, 1], [3237, 1], [159, 1]]",4
894,2310,"[[2959, 1]]",3
56,2310,"[[2249, 1], [1992, 1]]",4
273,2310,"[[1049, 1], [1032, 1]]",4
1557,3850,"[[3510, 1], [1032, 1], [2326, 1]]",5
1557,3850,"[[1658, 1], [1035, 1], [2326, 1], [935, 1], [1032, 1]]",5
217,3850,"[[3510, 1], [3315, 1]]",4
1120,3850,"[[3515, 1]]",4
1435,3850,"[[3515, 1], [2152, 1], [672, 1]]",4
1148,3850,"[[3515, 1], [3510, 1]]",4
1435,3850,"[[3515, 1]]",5
659,284,"[[2746, 1]]",4
764,284,"[[3215, 1]]",4
363,284,"[[2849, 1], [3237, 1], [3315, 1]]",2
1643,284,"[[3237, 1]]",5
1744,284,"[[3237, 1]]",5
1759,3489,"[[3237, 1]]",5
1187,3489,"[[628, 1]]",4
177,3489,"[[2887, 1]]",5
659,3489,"[[2667, 1]]",4
463,3489,"[[2562, 1], [846, 1]]",4
659,3489,"[[524, 1], [235, 1]]",4
1231,3489,"[[524, 1]]",5
1410,3489,"[[2562, 1]]",5
1002,3489,"[[3237, 1], [1049, 1]]",5
1061,3489,"[[3237, 1], [2887, 1], [3515, 1]]",5
1648,3489,"[[2403, 1]]",5
960,3489,"[[1824, 1], [1506, 1], [356, 1]]",4
420,3489,"[[2579, 1], [3237, 1]]",4
1318,3489,"[[2562, 1], [1824, 1]]",4
729,3489,"[[1824, 1]]",5
268,3489,"[[2996, 1]]",2
909,3489,"[[1824, 1]]",5
780,3489,"[[3237, 1]]",5
1507,3870,"[[3515, 1], [2830, 1]]",5
608,3870,"[[3515, 1]]",3
608,3870,"[[2619, 1]]",5
1857,3870,"[[3515, 1], [3515, 1]]",5
1137,3870,"[[3515, 1], [3515, 1]]",5
1657,3870,"[[3237, 1]]",5
1278,3870,"[[3537, 1], [3515, 1], [235, 1]]",4
1145,3870,"[[2491, 1]]",5
519,790,"[[954, 1], [1049, 1], [1860, 1]]",5
1412,790,"[[1860, 1]]",4
1543,790,"[[1862, 1]]",4
98,790,"[[306, 1]]",5
202,790,"[[3237, 1], [3123, 1]]",4
1293,90,"[[2667, 1]]",4
731,90,"[[3515, 1]]",5
966,90,"[[3515, 1], [3515, 1]]",4
1347,90,"[[109, 1]]",5
565,90,"[[2204, 1], [3315, 1], [3315, 1]]",4
1337,90,"[[3237, 1]]",4
1183,90,"[[1019, 1]]",4
478,90,"[[1049, 1]]",5
63,645,"[[1049, 1]]",5
294,645,"[[356, 1], [235, 1]]",5
237,645,"[[528, 1]]",4
532,645,"[[3515, 1], [3237, 1], [2456, 1]]",5
539,645,"[[3491, 1]]",2
539,645,"[[1467, 1]]",4
63,645,"[[3515, 1], [3311, 1], [528, 1], [1438, 1], [356, 1]]",5
1384,645,"[[3515, 1], [235, 1], [3515, 1], [3398, 1]]",4
216,645,"[[3537, 1], [2969, 1], [3515, 1]]",5
1547,645,"[[3515, 1], [1049, 1]]",5
1741,645,"[[3315, 1]]",4
204,645,"[[3515, 1], [2667, 1], [1722, 1], [1671, 1], [235, 1]]",5
1477,645,"[[3515, 1], [1164, 1]]",5
1626,3890,"[[3237, 1], [235, 1]]",5
934,3890,"[[524, 1], [2562, 1]]",5
149,3890,"[[1824, 1], [3237, 1], [3315, 1], [1628, 1], [3215, 1]]",5
1859,3890,"[[2849, 1], [1995, 1]]",4
677,3890,"[[1467, 1], [2562, 1]]",3
1494,3890,"[[1439, 1], [188, 1]]",2
823,3890,"[[3215, 1], [2969, 1]]",2
1492,3890,"[[1365, 1], [3215, 1], [285, 1], [2863, 1]]",2
1365,3890,"[[356, 1]]",4
1588,3890,"[[2562, 1]]",4
860,3752,"[[3315, 1]]",4
1059,3752,"[[1506, 1]]",5
249,3752,"[[1387, 1]]",5
1337,3752,"[[2849, 1]]",5
58,3752,"[[3315, 1], [3315, 1]]",5
832,1986,"[[1032, 1]]",4
265,1986,"[[2562, 1], [1032, 1]]",2
934,1986,"[[1303, 1], [673, 1]]",3
1183,1986,"[[2562, 1], [1049, 1]]",4
1355,1986,"[[1303, 1]]",5
977,4515,"[[3315, 1]]",5
1759,4515,"[[1658, 1]]",4
1759,4515,"[[3029, 1]]",3
1759,4515,"[[3215, 1], [262, 1]]",3
363,4515,"[[2849, 1]]",1
977,4515,"[[3315, 1]]",5
977,4515,"[[1049, 1], [1032, 1]]",5
1832,4515,"[[3237, 1], [1628, 1], [3315, 1]]",4
1454,2993,"[[2829, 1]]",5
832,2993,"[[3237, 1], [2351, 1]]",5
251,2993,"[[1049, 1]]",4
1347,2993,"[[3237, 1]]",4
1124,2993,"[[524, 1], [3237, 1]]",5
934,2993,"[[109, 1], [3515, 1]]",4
125,2993,"[[2204, 1]]",3
659,2993,"[[1365, 1]]",4
1312,2993,"[[1438, 1]]",5
971,2019,"[[377, 1], [235, 1]]",4
1675,2019,"[[2863, 1]]",1
983,2019,"[[2863, 1], [3315, 1]]",3
739,2019,"[[1862, 1], [3315, 1]]",3
382,2019,"[[262, 1]]",3
1001,1377,"[[2807, 1]]",4
585,1377,"[[1832, 1]]",4
245,1377,"[[2629, 1]]",4
245,1377,"[[3515, 1], [3198, 1]]",3
1226,1377,"[[524, 1]]",3
1027,1604,"[[1658, 1], [3237, 1], [2773, 1]]",4
1386,1604,"[[3215, 1]]",4
1645,1604,"[[3401, 1]]",5
1193,1604,"[[3510, 1], [1501, 1]]",5
1388,1604,"[[3237, 1]]",4
1,1604,"[[3417, 1]]",4
1624,3027,"[[2629, 1]]",4
1445,3027,"[[1603, 1]]",4
925,3027,"[[3491, 1]]",3
680,3027,"[[356, 1]]",4
680,3027,"[[3315, 1]]",4
1682,1792,"[[1032, 1], [3123, 1]]",3
1619,1792,"[[2959, 1]]",3
712,1792,"[[2456, 1]]",2
149,1792,"[[2959, 1], [159, 1]]",3
486,1792,"[[2959, 1]]",4
877,1792,"[[2959, 1], [1032, 1]]",3
515,1792,"[[3315, 1], [3510, 1]]",2
1174,2548,"[[3494, 1]]",4
1682,2548,"[[1826, 1]]",4
354,2548,"[[667, 1], [356, 1]]",5
23,2548,"[[3215, 1], [3123, 1], [2959, 1]]",1
57,2548,"[[1032, 1]]",2
1387,2548,"[[3237, 1]]",5
1137,1101,"[[3515, 1]]",5
847,1101,"[[1365, 1]]",5
705,1101,"[[524, 1]]",5
1383,1101,"[[3315, 1]]",5
1850,1101,"[[1019, 1], [2959, 1]]",5
1246,1101,"[[403, 1]]",5
1328,1101,"[[3315, 1]]",5
