user,item,feature,rate
31,1824,"[[1023, 1]]",5
86,4899,"[[436, 1], [479, 1]]",3
47,3342,"[[596, 1]]",4
35,1973,"[[69, 1], [581, 1], [1099, 1], [694, 1], [1479, 1], [2036, 1], [1651, 1], [1213, 1], [731, 1]]",5
134,4810,"[[689, 1], [1368, 1], [1874, 1]]",5
39,4236,"[[293, 1], [1409, 1], [293, 1]]",4
101,4179,"[[1479, 1]]",4
34,793,"[[293, 1], [422, 1], [1080, 1], [1441, 1]]",5
54,3607,"[[1874, 1]]",5
96,791,"[[207, 1], [491, 1], [175, 1]]",4
88,1724,"[[137, 1], [1880, 1], [2046, 1], [249, 1], [2046, 1]]",4
42,3924,"[[1829, 1], [1978, 1], [1048, 1], [194, 1], [1706, 1]]",4
42,3526,"[[689, 1], [702, 1]]",5
69,3255,"[[137, 1], [526, 1], [137, 1]]",1
1,2507,"[[581, 1], [460, 1]]",4
18,4354,"[[928, 1], [1719, 1], [250, 1], [676, 1], [1688, 1], [1210, 1]]",4
149,4529,"[[1946, 1]]",5
70,3068,"[[1643, 1]]",4
87,4563,"[[130, 1], [777, 1], [1514, 1]]",3
15,3627,"[[1787, 1], [1048, 1], [1479, 1], [1780, 1], [62, 1]]",4
50,4257,"[[705, 1], [605, 1]]",3
8,5054,"[[2003, 1]]",1
64,4514,"[[694, 1], [1867, 1]]",4
83,52,"[[565, 1], [137, 1]]",4
102,587,"[[738, 1], [289, 1]]",4
96,899,"[[186, 1]]",5
74,2215,"[[2043, 1], [694, 1], [980, 1], [1394, 1], [2036, 1], [69, 1], [694, 1]]",4
142,2091,"[[249, 1], [1213, 1]]",5
42,1876,"[[565, 1], [1213, 1]]",4
16,1790,"[[1849, 1]]",5
22,2702,"[[2079, 1], [1423, 1], [1849, 1], [1213, 1]]",5
39,3309,"[[293, 1], [1273, 1], [1210, 1], [2060, 1]]",3
120,1261,"[[1873, 1], [1873, 1], [149, 1]]",3
3,2038,"[[835, 1], [676, 1]]",3
10,2358,"[[1023, 1], [1104, 1]]",4
4,1936,"[[157, 1], [293, 1], [1354, 1], [2062, 1], [428, 1], [385, 1]]",3
115,4201,"[[1426, 1], [1956, 1], [446, 1]]",5
62,3653,"[[689, 1], [1479, 1], [1172, 1], [1423, 1], [689, 1]]",4
1,4587,"[[769, 1], [268, 1], [1155, 1], [186, 1], [547, 1], [1177, 1]]",4
102,2806,"[[21, 1], [596, 1]]",4
120,737,"[[1500, 1]]",4
116,1637,"[[1928, 1]]",5
98,5014,"[[47, 1], [2055, 1], [246, 1], [1423, 1], [305, 1]]",5
102,4886,"[[1273, 1], [596, 1], [1273, 1]]",3
107,4824,"[[738, 1]]",3
79,4224,"[[2036, 1]]",4
85,2259,"[[1155, 1], [565, 1]]",4
8,2589,"[[1913, 1]]",4
24,2122,"[[261, 1], [803, 1], [1956, 1]]",3
43,2874,"[[1869, 1], [959, 1], [755, 1], [11, 1], [835, 1]]",5
5,4088,"[[186, 1], [1874, 1], [1213, 1], [1213, 1]]",3
35,4493,"[[186, 1], [479, 1]]",3
1,3010,"[[1529, 1], [1738, 1], [777, 1]]",5
143,2831,"[[1213, 1]]",5
103,4428,"[[564, 1], [1048, 1]]",5
140,3191,"[[2043, 1], [1248, 1], [605, 1], [736, 1], [605, 1]]",5
5,2863,"[[42, 1]]",2
101,2590,"[[1188, 1], [198, 1]]",5
69,2682,"[[689, 1], [1023, 1], [428, 1]]",4
54,4682,"[[1213, 1]]",3
104,764,"[[736, 1]]",3
139,2399,"[[186, 1]]",4
35,343,"[[1163, 1], [293, 1], [1315, 1]]",4
122,4263,"[[268, 1], [1155, 1], [1368, 1], [1210, 1], [992, 1], [731, 1]]",3
131,526,"[[1928, 1], [605, 1], [428, 1], [1853, 1]]",4
91,1258,"[[1153, 1], [1567, 1], [1243, 1]]",4
56,5143,"[[1652, 1], [1874, 1], [580, 1], [249, 1], [580, 1]]",4
19,2589,"[[1874, 1]]",5
34,2994,"[[1639, 1], [1273, 1], [1025, 1]]",5
103,199,"[[835, 1], [501, 1]]",4
38,1893,"[[1963, 1], [1610, 1]]",5
137,3657,"[[152, 1], [1213, 1], [186, 1]]",4
42,616,"[[152, 1], [581, 1], [142, 1], [1632, 1], [1155, 1], [436, 1], [351, 1], [62, 1]]",5
142,4915,"[[196, 1], [312, 1], [268, 1], [643, 1], [1867, 1]]",3
131,2712,"[[77, 1]]",3
112,4208,"[[592, 1], [293, 1], [705, 1], [777, 1], [1023, 1]]",4
130,3023,"[[1874, 1]]",5
90,1253,"[[125, 1]]",1
70,39,"[[856, 1]]",5
80,4717,"[[1546, 1]]",5
15,2521,"[[479, 1]]",3
88,3500,"[[186, 1], [476, 1]]",3
72,4512,"[[1897, 1], [186, 1], [1023, 1], [479, 1]]",2
61,1756,"[[186, 1], [1690, 1]]",5
45,46,"[[62, 1]]",5
120,584,"[[142, 1]]",4
50,4937,"[[605, 1]]",3
74,4955,"[[1273, 1]]",3
101,4636,"[[1323, 1], [1669, 1]]",5
142,1523,"[[581, 1], [1155, 1], [835, 1]]",4
56,882,"[[1397, 1], [152, 1]]",4
145,2580,"[[941, 1], [293, 1], [914, 1], [992, 1]]",4
50,4551,"[[891, 1], [186, 1], [845, 1], [2036, 1], [731, 1], [186, 1], [598, 1], [385, 1]]",1
136,1999,"[[1636, 1]]",5
18,1601,"[[216, 1], [1983, 1], [1213, 1], [143, 1]]",4
122,3873,"[[268, 1], [445, 1], [1213, 1], [1867, 1], [1100, 1]]",2
42,4940,"[[814, 1], [62, 1], [731, 1]]",4
142,426,"[[480, 1], [268, 1], [1543, 1], [835, 1], [777, 1], [1623, 1]]",4
118,2484,"[[689, 1], [1986, 1]]",3
147,969,"[[592, 1], [2045, 1], [1093, 1], [2061, 1], [605, 1], [655, 1], [428, 1]]",5
147,1184,"[[792, 1], [1023, 1], [2046, 1]]",3
99,3729,"[[1479, 1]]",3
88,1651,"[[331, 1]]",4
112,399,"[[992, 1], [645, 1], [1213, 1]]",3
66,2651,"[[1479, 1]]",4
115,2995,"[[777, 1], [1104, 1]]",3
129,688,"[[694, 1], [1323, 1], [697, 1]]",5
2,4530,"[[1869, 1], [606, 1], [731, 1]]",4
51,2930,"[[643, 1], [1479, 1]]",3
96,379,"[[1205, 1], [341, 1], [929, 1], [835, 1], [551, 1], [1340, 1], [186, 1], [256, 1], [324, 1], [1213, 1]]",3
10,2803,"[[1674, 1], [31, 1], [69, 1], [146, 1], [835, 1], [1355, 1], [1155, 1], [976, 1], [501, 1], [102, 1], [1369, 1], [731, 1], [2043, 1], [759, 1], [1947, 1], [1104, 1]]",4
32,4973,"[[565, 1], [1479, 1]]",4
147,4933,"[[592, 1], [1101, 1], [549, 1]]",5
131,4761,"[[186, 1]]",4
85,2819,"[[1874, 1]]",4
35,3452,"[[186, 1], [1213, 1], [1946, 1]]",3
110,4190,"[[792, 1], [2048, 1]]",2
42,189,"[[268, 1], [259, 1], [470, 1], [596, 1]]",4
89,2468,"[[268, 1], [460, 1], [1283, 1], [643, 1], [556, 1], [324, 1], [324, 1]]",5
131,2038,"[[835, 1], [1889, 1], [1956, 1], [115, 1]]",4
152,189,"[[77, 1], [479, 1], [1928, 1]]",5
108,2764,"[[1023, 1], [1866, 1], [1213, 1]]",4
9,4188,"[[2061, 1], [596, 1], [62, 1], [736, 1]]",5
4,4723,"[[1093, 1], [207, 1], [1714, 1], [694, 1], [666, 1], [2036, 1], [1521, 1], [694, 1]]",4
95,596,"[[1078, 1]]",5
135,2844,"[[795, 1]]",5
76,3029,"[[596, 1]]",4
102,417,"[[845, 1]]",2
125,1131,"[[835, 1], [839, 1]]",3
53,659,"[[1869, 1]]",4
128,4542,"[[1155, 1], [1441, 1], [186, 1], [1423, 1]]",3
121,2187,"[[324, 1]]",4
31,697,"[[1273, 1], [1423, 1], [1546, 1]]",4
142,2275,"[[1719, 1], [835, 1], [1441, 1], [342, 1], [565, 1]]",2
142,1393,"[[1172, 1], [1213, 1], [268, 1]]",3
32,3689,"[[186, 1]]",4
92,3468,"[[62, 1]]",4
10,1743,"[[1529, 1], [1956, 1], [2089, 1], [1484, 1], [605, 1]]",3
32,2224,"[[1874, 1]]",5
31,101,"[[31, 1], [341, 1], [1096, 1], [1301, 1]]",4
32,1611,"[[2071, 1], [1023, 1], [580, 1]]",4
60,3791,"[[777, 1], [1979, 1], [1979, 1]]",5
121,4061,"[[1155, 1], [1744, 1], [607, 1], [1956, 1]]",4
83,216,"[[1213, 1], [335, 1]]",2
149,4472,"[[795, 1], [1726, 1]]",5
89,2748,"[[1059, 1], [1441, 1], [818, 1], [1479, 1], [1447, 1], [905, 1], [1213, 1], [428, 1], [176, 1]]",4
18,940,"[[596, 1], [592, 1]]",4
2,3900,"[[1874, 1], [1273, 1], [1657, 1]]",5
56,2688,"[[1869, 1], [460, 1], [1332, 1], [479, 1], [992, 1]]",5
146,1148,"[[1372, 1], [1886, 1], [268, 1], [1155, 1], [460, 1], [777, 1], [501, 1], [124, 1], [361, 1]]",4
64,5180,"[[367, 1], [1676, 1], [1096, 1], [1567, 1]]",3
106,2216,"[[1210, 1], [152, 1]]",3
10,2766,"[[1135, 1], [1023, 1]]",4
35,2027,"[[186, 1], [1567, 1], [246, 1], [1567, 1]]",4
83,5255,"[[1155, 1], [83, 1], [1405, 1]]",3
86,4052,"[[565, 1], [1213, 1], [61, 1]]",4
78,3996,"[[47, 1], [31, 1], [1999, 1], [694, 1], [428, 1], [569, 1], [731, 1], [1023, 1]]",5
136,1134,"[[1546, 1], [1639, 1], [1780, 1], [646, 1]]",3
131,4371,"[[77, 1], [2089, 1]]",4
56,3419,"[[1874, 1], [1849, 1]]",4
108,149,"[[1023, 1]]",5
35,3088,"[[694, 1]]",4
147,368,"[[1925, 1]]",4
34,1618,"[[503, 1], [1096, 1], [1155, 1], [1878, 1], [294, 1], [1928, 1], [1397, 1]]",4
76,743,"[[268, 1], [635, 1], [186, 1], [1278, 1]]",4
114,1419,"[[596, 1]]",1
143,1159,"[[1155, 1], [1441, 1], [61, 1]]",5
93,1449,"[[1870, 1], [1789, 1]]",5
39,1043,"[[1273, 1], [371, 1], [62, 1], [592, 1]]",5
35,2677,"[[268, 1], [1368, 1], [1243, 1]]",4
106,846,"[[1714, 1], [777, 1], [1530, 1], [1315, 1], [1423, 1]]",4
92,731,"[[694, 1], [1418, 1]]",4
86,4324,"[[941, 1]]",5
126,586,"[[1245, 1]]",2
22,415,"[[835, 1], [1441, 1]]",4
56,2620,"[[835, 1], [1210, 1], [1210, 1]]",4
50,1784,"[[689, 1], [30, 1], [249, 1]]",4
24,3014,"[[163, 1]]",5
122,5144,"[[1979, 1]]",4
141,1017,"[[1241, 1], [1368, 1], [88, 1], [777, 1], [345, 1]]",4
4,3199,"[[102, 1], [1928, 1], [1213, 1], [1732, 1]]",3
27,1953,"[[1874, 1], [1895, 1]]",5
102,2580,"[[1096, 1], [186, 1], [1679, 1], [975, 1], [445, 1], [993, 1]]",3
151,4799,"[[1514, 1], [1213, 1], [446, 1], [1946, 1], [1648, 1]]",3
104,5099,"[[1546, 1], [1273, 1]]",5
60,3041,"[[806, 1], [1093, 1]]",4
43,1441,"[[1831, 1], [1315, 1], [1273, 1]]",4
102,3094,"[[1772, 1], [881, 1]]",2
121,1594,"[[21, 1]]",1
77,3557,"[[207, 1]]",5
10,398,"[[504, 1], [1305, 1]]",3
104,3885,"[[1484, 1]]",4
128,4731,"[[1956, 1], [351, 1]]",5
101,2143,"[[1213, 1], [1068, 1]]",4
151,1618,"[[1096, 1], [1155, 1], [607, 1], [1567, 1], [1075, 1], [556, 1], [1567, 1]]",4
92,4775,"[[1674, 1], [268, 1], [491, 1], [445, 1], [1928, 1]]",4
147,1969,"[[694, 1]]",4
132,4734,"[[2055, 1], [1530, 1], [1273, 1], [646, 1], [1213, 1]]",5
16,1634,"[[152, 1], [278, 1], [246, 1], [1213, 1]]",5
1,2076,"[[1155, 1], [2003, 1]]",3
62,2812,"[[941, 1], [649, 1], [186, 1], [777, 1], [569, 1], [1423, 1], [1606, 1]]",4
27,2234,"[[460, 1], [496, 1], [516, 1]]",3
3,2367,"[[276, 1], [88, 1], [2087, 1]]",4
45,478,"[[137, 1], [257, 1]]",5
71,4538,"[[268, 1], [1441, 1], [1874, 1], [1948, 1]]",4
50,3931,"[[1869, 1], [1447, 1]]",4
108,836,"[[1093, 1], [1323, 1], [2093, 1], [1632, 1]]",3
145,3687,"[[1873, 1], [891, 1], [59, 1], [1928, 1]]",2
92,395,"[[770, 1]]",3
106,383,"[[202, 1], [1503, 1], [1487, 1], [1479, 1], [556, 1], [596, 1], [1928, 1], [179, 1], [1096, 1]]",4
147,2114,"[[62, 1]]",3
148,714,"[[1978, 1], [519, 1], [1278, 1]]",5
114,1821,"[[186, 1]]",3
70,2786,"[[590, 1], [1023, 1], [1188, 1], [646, 1]]",3
67,1663,"[[1172, 1], [186, 1], [1172, 1]]",5
19,2372,"[[329, 1], [914, 1], [186, 1]]",3
96,429,"[[101, 1], [92, 1], [1874, 1]]",4
17,1834,"[[1273, 1]]",3
47,795,"[[152, 1], [1873, 1], [186, 1], [428, 1], [249, 1]]",4
48,2895,"[[1189, 1], [1744, 1], [186, 1], [1013, 1]]",3
27,2214,"[[630, 1]]",3
122,3389,"[[1523, 1]]",4
96,191,"[[689, 1], [1458, 1], [1213, 1]]",5
96,579,"[[929, 1], [1874, 1], [324, 1], [1213, 1]]",5
135,929,"[[186, 1], [1479, 1], [1023, 1]]",3
64,3388,"[[1210, 1], [385, 1], [428, 1]]",4
120,513,"[[1674, 1], [83, 1], [1298, 1], [1874, 1], [596, 1], [1213, 1], [124, 1]]",3
70,3138,"[[592, 1]]",4
129,4100,"[[1155, 1], [604, 1], [1044, 1], [1369, 1]]",5
16,2442,"[[1342, 1], [142, 1], [1397, 1], [1963, 1], [1874, 1], [896, 1]]",4
88,4447,"[[941, 1], [146, 1], [1999, 1]]",4
42,3590,"[[845, 1], [643, 1]]",4
15,867,"[[366, 1], [1213, 1], [1023, 1]]",3
3,445,"[[845, 1]]",4
10,2114,"[[607, 1], [1479, 1], [1780, 1], [992, 1], [607, 1]]",4
58,274,"[[83, 1], [607, 1], [1567, 1], [42, 1]]",4
144,4349,"[[806, 1], [1172, 1], [605, 1]]",5
125,2141,"[[1372, 1], [268, 1], [1679, 1], [124, 1]]",3
108,2812,"[[1931, 1], [1023, 1]]",5
79,1395,"[[1172, 1], [1172, 1]]",2
31,2828,"[[941, 1], [186, 1], [246, 1], [1213, 1], [324, 1]]",4
121,810,"[[268, 1], [1044, 1]]",5
0,2462,"[[1243, 1], [268, 1], [1155, 1], [1928, 1], [1213, 1]]",4
48,2679,"[[436, 1], [966, 1]]",5
121,3506,"[[268, 1], [727, 1], [428, 1]]",4
51,1939,"[[643, 1], [1946, 1]]",3
132,2249,"[[1078, 1], [428, 1], [102, 1], [565, 1]]",4
113,4810,"[[1674, 1], [1400, 1], [1946, 1]]",4
106,4596,"[[15, 1], [1423, 1], [1213, 1]]",3
32,3749,"[[268, 1], [962, 1]]",4
149,4184,"[[1273, 1], [62, 1]]",3
4,3033,"[[31, 1], [1418, 1], [186, 1], [137, 1], [1354, 1], [256, 1], [428, 1], [761, 1], [1213, 1], [731, 1]]",4
36,3230,"[[1874, 1], [1479, 1]]",5
122,2833,"[[1155, 1], [1308, 1], [643, 1], [1582, 1], [246, 1], [124, 1], [941, 1], [361, 1], [1425, 1]]",4
54,1414,"[[757, 1]]",3
95,2215,"[[980, 1], [731, 1]]",5
28,2348,"[[1825, 1], [581, 1], [676, 1], [186, 1], [1397, 1], [1874, 1], [246, 1], [1213, 1], [565, 1], [1213, 1]]",4
57,5170,"[[689, 1], [694, 1], [1679, 1], [54, 1], [1928, 1], [69, 1], [694, 1]]",5
102,1017,"[[591, 1]]",4
10,3748,"[[268, 1], [799, 1], [479, 1], [1213, 1], [942, 1]]",4
93,3950,"[[137, 1], [1956, 1], [1023, 1]]",3
35,1587,"[[757, 1], [1869, 1], [1189, 1], [268, 1], [845, 1], [607, 1], [1850, 1], [992, 1], [1213, 1]]",5
96,3910,"[[246, 1], [61, 1], [1946, 1], [1732, 1]]",4
108,703,"[[845, 1]]",1
39,3486,"[[777, 1], [1278, 1]]",4
4,3811,"[[1869, 1], [268, 1], [1096, 1], [186, 1], [1567, 1], [596, 1]]",2
32,1666,"[[1925, 1], [1479, 1]]",4
16,1979,"[[1273, 1], [428, 1]]",4
94,1279,"[[629, 1]]",4
151,1247,"[[1473, 1], [1350, 1]]",5
148,5158,"[[70, 1], [1213, 1], [1349, 1]]",4
94,1003,"[[15, 1], [1883, 1]]",4
109,732,"[[77, 1], [1369, 1]]",4
149,1023,"[[1423, 1], [1946, 1]]",4
61,3344,"[[186, 1]]",4
75,4192,"[[428, 1]]",2
86,803,"[[2071, 1]]",4
42,3479,"[[1479, 1]]",4
132,3948,"[[703, 1], [1315, 1]]",5
21,1362,"[[810, 1], [186, 1], [137, 1]]",5
104,3193,"[[173, 1]]",3
122,1323,"[[565, 1], [565, 1]]",5
131,484,"[[1223, 1], [1033, 1]]",4
35,1813,"[[689, 1], [581, 1], [1889, 1], [1172, 1], [1315, 1], [1946, 1]]",4
103,1652,"[[1744, 1]]",4
114,4561,"[[1479, 1]]",1
147,1975,"[[1809, 1], [479, 1]]",4
108,149,"[[1941, 1]]",5
39,1614,"[[137, 1], [565, 1]]",4
137,5180,"[[1963, 1], [246, 1], [1423, 1]]",4
151,4151,"[[941, 1], [293, 1], [1356, 1], [1096, 1], [191, 1], [385, 1], [1514, 1], [605, 1], [1985, 1], [1096, 1], [1874, 1]]",3
146,1104,"[[1744, 1], [565, 1], [496, 1], [992, 1], [1956, 1], [268, 1]]",4
39,659,"[[83, 1], [1155, 1], [1059, 1], [1423, 1]]",4
56,4070,"[[312, 1], [182, 1], [597, 1], [423, 1], [992, 1]]",3
15,3205,"[[777, 1]]",4
138,3323,"[[1372, 1], [1096, 1], [342, 1], [1874, 1]]",4
50,3221,"[[1272, 1], [294, 1], [1963, 1]]",3
68,2390,"[[1870, 1], [1311, 1]]",5
2,4263,"[[920, 1], [268, 1], [186, 1], [1567, 1], [1423, 1], [249, 1], [1213, 1]]",4
91,3321,"[[125, 1]]",4
102,1614,"[[186, 1]]",4
129,3318,"[[795, 1]]",4
32,3075,"[[1979, 1], [1928, 1]]",5
10,993,"[[152, 1], [777, 1], [738, 1], [1397, 1]]",4
70,2969,"[[993, 1], [1479, 1], [1023, 1]]",3
110,1498,"[[186, 1], [2089, 1]]",2
93,3720,"[[1273, 1], [1027, 1]]",3
78,2170,"[[961, 1], [563, 1]]",5
139,2791,"[[2055, 1], [246, 1], [1213, 1]]",3
61,412,"[[186, 1]]",3
139,3334,"[[1674, 1], [380, 1], [1692, 1]]",4
102,4693,"[[1372, 1], [2043, 1], [152, 1], [1873, 1], [1558, 1], [509, 1], [1213, 1]]",4
128,1962,"[[1874, 1]]",5
69,3917,"[[1869, 1], [293, 1], [428, 1]]",3
146,2814,"[[1213, 1]]",5
104,1561,"[[689, 1], [1582, 1], [501, 1], [1780, 1]]",4
144,3040,"[[1441, 1], [230, 1]]",5
51,4765,"[[312, 1], [1674, 1], [268, 1], [1487, 1], [186, 1], [1956, 1], [1319, 1]]",4
111,943,"[[736, 1], [551, 1]]",5
44,5053,"[[2058, 1]]",4
62,3787,"[[1423, 1]]",5
149,1123,"[[862, 1], [777, 1], [61, 1]]",4
8,822,"[[565, 1]]",3
138,1493,"[[152, 1], [2073, 1], [1213, 1], [871, 1]]",5
107,3350,"[[1494, 1], [605, 1]]",4
105,2808,"[[293, 1], [1096, 1], [914, 1], [665, 1], [1009, 1], [1928, 1]]",3
119,1593,"[[1744, 1]]",3
42,3593,"[[393, 1]]",5
141,2118,"[[1037, 1], [1044, 1], [1278, 1]]",5
47,4799,"[[1946, 1]]",4
88,724,"[[1889, 1], [1983, 1], [1487, 1], [277, 1], [524, 1]]",3
48,4031,"[[142, 1], [980, 1], [1639, 1]]",4
88,2748,"[[1372, 1], [1905, 1], [186, 1], [1567, 1]]",3
37,1938,"[[941, 1], [1397, 1], [1874, 1]]",4
50,1923,"[[596, 1]]",4
104,4713,"[[1273, 1]]",5
57,2800,"[[844, 1], [191, 1], [217, 1], [62, 1], [230, 1], [191, 1], [230, 1]]",4
139,442,"[[480, 1], [835, 1], [556, 1], [246, 1]]",4
48,728,"[[2036, 1], [1941, 1]]",4
118,4934,"[[757, 1], [15, 1], [1946, 1]]",3
113,1016,"[[581, 1]]",4
51,3629,"[[1273, 1]]",4
147,2937,"[[1290, 1]]",3
100,2776,"[[941, 1]]",5
15,488,"[[1869, 1], [1315, 1], [1479, 1]]",5
97,2568,"[[1674, 1], [581, 1], [1874, 1]]",1
78,2390,"[[770, 1]]",4
149,1362,"[[1479, 1], [1213, 1]]",3
70,2041,"[[1172, 1]]",4
82,2594,"[[1979, 1], [88, 1]]",5
42,989,"[[726, 1], [246, 1], [186, 1]]",4
69,1917,"[[1372, 1], [268, 1], [1487, 1]]",3
147,4460,"[[941, 1]]",3
146,2850,"[[1953, 1], [186, 1], [1972, 1]]",4
33,3909,"[[1870, 1]]",5
50,3167,"[[2024, 1], [1093, 1], [380, 1], [1938, 1], [137, 1], [649, 1], [137, 1]]",5
56,3297,"[[689, 1], [643, 1]]",4
15,2866,"[[137, 1], [1403, 1], [1423, 1], [1669, 1]]",4
106,3834,"[[795, 1], [1979, 1]]",5
85,99,"[[1479, 1], [1213, 1]]",4
39,1962,"[[152, 1], [694, 1], [1397, 1], [1651, 1], [731, 1]]",3
44,1237,"[[1096, 1]]",3
116,4190,"[[182, 1]]",2
86,4662,"[[581, 1], [556, 1], [1213, 1], [1189, 1]]",4
10,3377,"[[1093, 1], [736, 1], [526, 1], [1888, 1], [810, 1]]",3
37,3236,"[[142, 1], [428, 1], [1213, 1]]",5
71,522,"[[559, 1]]",3
139,868,"[[270, 1], [436, 1]]",5
88,105,"[[1756, 1], [186, 1], [1023, 1], [1963, 1], [2073, 1], [683, 1], [557, 1]]",4
145,2383,"[[1963, 1], [992, 1], [249, 1], [1514, 1], [428, 1]]",3
103,4931,"[[1829, 1], [1278, 1]]",3
147,1078,"[[835, 1], [1956, 1], [565, 1]]",5
147,3904,"[[1639, 1]]",3
13,2637,"[[1956, 1]]",5
99,1266,"[[941, 1], [293, 1], [479, 1], [1213, 1], [1189, 1], [1873, 1]]",4
25,2712,"[[588, 1], [186, 1], [421, 1], [498, 1], [1052, 1], [1956, 1], [1405, 1], [421, 1]]",2
56,89,"[[731, 1]]",5
56,4197,"[[1155, 1], [2005, 1]]",4
70,3490,"[[1719, 1], [581, 1], [77, 1], [1512, 1], [1582, 1], [596, 1]]",4
147,1534,"[[1213, 1]]",3
111,3071,"[[761, 1], [385, 1], [1213, 1]]",5
147,4808,"[[1878, 1], [61, 1], [1213, 1]]",4
129,4791,"[[592, 1]]",4
143,4293,"[[839, 1], [604, 1], [1874, 1], [284, 1]]",4
5,932,"[[777, 1], [186, 1], [1864, 1], [777, 1], [1213, 1]]",1
67,739,"[[21, 1]]",4
113,2727,"[[937, 1]]",5
3,4198,"[[228, 1], [1172, 1], [1479, 1], [62, 1], [1213, 1]]",4
147,2680,"[[1561, 1]]",3
106,4202,"[[1529, 1], [1931, 1], [959, 1], [1660, 1], [1529, 1]]",4
78,1967,"[[1310, 1], [604, 1], [496, 1], [1350, 1], [604, 1]]",4
61,4772,"[[186, 1], [1213, 1]]",5
113,10,"[[565, 1]]",4
42,3833,"[[1093, 1], [1692, 1], [545, 1]]",4
128,2685,"[[186, 1]]",4
67,1967,"[[1243, 1], [83, 1], [77, 1], [1441, 1], [845, 1], [496, 1], [516, 1], [1400, 1], [1243, 1]]",4
22,2702,"[[137, 1]]",5
77,1116,"[[1213, 1], [476, 1], [186, 1]]",4
77,1130,"[[1692, 1], [186, 1], [905, 1]]",1
17,4810,"[[1155, 1], [186, 1]]",4
146,3063,"[[941, 1], [241, 1], [268, 1], [1078, 1], [1418, 1], [1632, 1], [246, 1], [445, 1], [1968, 1]]",5
104,3003,"[[497, 1]]",4
47,1943,"[[1650, 1]]",3
56,2638,"[[1874, 1]]",5
50,1923,"[[380, 1], [1059, 1], [731, 1], [1143, 1]]",3
16,913,"[[1093, 1], [513, 1], [895, 1]]",3
126,3583,"[[1546, 1], [1479, 1]]",3
63,1657,"[[1706, 1]]",5
104,186,"[[191, 1], [278, 1], [969, 1], [1928, 1], [2089, 1], [496, 1], [1213, 1]]",4
2,5111,"[[1096, 1], [61, 1]]",3
99,4915,"[[77, 1], [460, 1], [1213, 1], [1213, 1]]",4
98,4748,"[[62, 1]]",3
92,2412,"[[1479, 1]]",4
31,408,"[[1273, 1], [1849, 1], [428, 1]]",4
22,3649,"[[777, 1], [2036, 1], [283, 1]]",2
55,3827,"[[1593, 1]]",5
41,5002,"[[694, 1]]",2
7,4083,"[[596, 1], [237, 1]]",4
92,3665,"[[256, 1]]",3
135,2683,"[[186, 1], [1023, 1], [1210, 1], [1213, 1], [142, 1], [1023, 1], [1567, 1]]",3
114,2936,"[[1874, 1]]",3
74,4524,"[[268, 1], [77, 1], [1956, 1]]",5
17,3895,"[[1213, 1]]",4
143,181,"[[777, 1], [1913, 1], [140, 1], [1114, 1]]",4
35,4256,"[[2036, 1]]",4
146,3202,"[[656, 1], [1145, 1]]",4
132,2801,"[[491, 1], [1956, 1]]",2
88,2773,"[[137, 1], [249, 1]]",5
149,2429,"[[1529, 1], [1546, 1], [186, 1]]",4
61,778,"[[294, 1]]",3
149,2034,"[[1135, 1], [1479, 1], [1078, 1]]",3
88,1599,"[[689, 1], [703, 1], [1315, 1], [17, 1], [2073, 1]]",3
86,1667,"[[1402, 1], [31, 1], [180, 1]]",4
144,908,"[[592, 1], [705, 1], [428, 1]]",4
89,3786,"[[790, 1], [1209, 1], [1213, 1], [249, 1]]",3
103,4485,"[[1874, 1]]",5
67,4773,"[[466, 1]]",4
27,1987,"[[795, 1], [969, 1], [1909, 1]]",5
141,3065,"[[635, 1], [516, 1]]",4
104,703,"[[979, 1], [891, 1], [736, 1], [1447, 1]]",4
37,638,"[[186, 1], [1023, 1], [428, 1]]",3
58,4606,"[[61, 1]]",3
131,1950,"[[1963, 1]]",5
62,5119,"[[759, 1]]",4
4,3287,"[[694, 1], [508, 1], [1104, 1]]",4
72,2844,"[[1310, 1], [795, 1]]",4
137,3768,"[[1874, 1], [586, 1], [586, 1]]",3
8,2197,"[[913, 1]]",2
3,5009,"[[961, 1]]",4
76,660,"[[757, 1], [581, 1], [146, 1]]",5
80,3126,"[[792, 1]]",5
118,2249,"[[268, 1], [1023, 1], [1301, 1], [1567, 1], [2062, 1], [1479, 1], [331, 1]]",4
137,3222,"[[152, 1], [1674, 1], [581, 1], [596, 1], [1213, 1]]",3
102,589,"[[152, 1], [186, 1], [641, 1], [1484, 1]]",3
140,445,"[[602, 1], [1946, 1]]",4
89,3551,"[[1213, 1], [428, 1]]",2
63,3128,"[[1874, 1]]",4
59,2285,"[[341, 1]]",5
137,1743,"[[186, 1], [1213, 1], [605, 1], [1210, 1], [1849, 1]]",4
96,4528,"[[15, 1], [1874, 1], [1423, 1], [186, 1], [1514, 1]]",4
86,237,"[[143, 1], [1887, 1]]",3
94,1267,"[[249, 1]]",4
10,3106,"[[635, 1], [1155, 1], [445, 1]]",4
75,3679,"[[1323, 1], [596, 1]]",4
144,340,"[[777, 1]]",4
108,2227,"[[1931, 1], [186, 1], [30, 1]]",3
81,203,"[[630, 1]]",3
9,4033,"[[1318, 1], [1172, 1], [62, 1]]",4
96,1082,"[[214, 1], [186, 1], [1210, 1], [246, 1], [1514, 1], [2089, 1]]",4
8,3293,"[[961, 1]]",2
