,user,item,rate
2955,4,397,2
2956,28,2476,3
2957,122,3333,3
2958,98,3236,3
2959,7,3930,4
2960,43,2926,4
2961,57,966,5
2962,128,5255,4
2963,42,3984,4
2964,8,1084,5
2965,42,4551,3
2966,71,3270,5
2967,56,4679,4
2968,103,362,5
2969,151,2182,3
2970,18,2986,4
2971,61,4751,5
2972,126,4441,5
2973,16,1967,4
2974,23,2855,2
2975,60,4293,5
2976,142,1390,5
2977,55,416,5
2978,102,1552,5
2979,53,931,5
2980,59,2568,4
2981,89,4079,3
2982,35,3481,4
2983,54,5021,3
2984,100,4801,3
2985,45,2265,1
2986,94,3756,3
2987,113,2613,3
2988,147,3775,5
2989,76,1749,5
2990,28,2049,2
2991,49,3454,4
2992,120,5032,4
2993,10,387,3
2994,88,2425,5
2995,76,1017,4
2996,70,39,5
2997,122,3108,4
2998,80,2124,5
2999,28,4655,3
3000,50,1933,3
3001,11,1591,5
3002,141,4923,5
3003,60,1747,4
3004,17,4264,2
3005,100,3268,4
3006,128,2275,3
3007,147,3082,4
3008,76,1442,4
3009,144,5233,5
3010,70,623,4
3011,32,3241,4
3012,100,1906,3
3013,42,1306,4
3014,149,4249,4
3015,42,4568,4
3016,69,2034,3
3017,6,852,5
3018,92,959,3
3019,122,579,3
3020,53,4425,5
3021,150,994,3
3022,120,2287,4
3023,59,4338,5
3024,58,3048,4
3025,109,791,5
3026,84,4251,3
3027,7,4077,4
3028,42,2892,4
3029,147,4483,4
3030,35,3025,5
3031,22,2533,4
3032,24,974,3
3033,95,4813,3
3034,104,3930,4
3035,115,596,3
3036,17,4762,5
3037,151,1362,3
3038,131,659,5
3039,78,4824,2
3040,44,1149,5
3041,134,5158,5
3042,144,248,3
3043,95,3966,4
3044,85,2446,4
3045,63,5143,4
3046,143,1170,4
3047,144,4393,4
3048,92,1905,5
3049,92,4986,4
3050,40,3704,3
3051,56,880,4
3052,2,1254,3
3053,125,3457,3
3054,42,2701,5
3055,56,3808,4
3056,65,2852,2
3057,144,3040,3
3058,104,2012,5
3059,68,2467,4
3060,88,2364,4
3061,147,2408,2
3062,120,560,3
3063,101,2374,4
3064,18,1278,3
3065,50,2855,3
3066,71,4342,4
3067,22,3907,3
3068,10,2072,5
3069,39,2343,4
3070,50,3770,3
3071,69,316,4
3072,80,224,4
3073,62,3958,5
3074,148,4287,4
3075,87,2232,4
3076,31,846,4
3077,71,1544,2
3078,138,499,5
3079,108,52,4
3080,147,205,2
3081,101,2169,4
3082,144,5233,5
3083,42,1170,4
3084,106,5027,2
3085,102,398,3
3086,106,1653,4
3087,31,2070,4
3088,42,4776,5
3089,135,1673,4
3090,74,4874,4
3091,7,3797,4
3092,139,3789,4
3093,4,950,3
3094,4,2318,5
3095,103,530,5
3096,147,3173,2
3097,42,1430,3
3098,26,1020,4
3099,91,286,4
3100,129,1383,5
3101,50,5033,2
3102,4,588,3
3103,90,2358,5
3104,39,3782,4
3105,20,1836,4
3106,72,5228,4
3107,83,3605,5
3108,100,2399,2
3109,144,4802,4
3110,96,3204,2
3111,49,4743,4
3112,1,2941,4
3113,9,1897,5
3114,42,5227,4
3115,56,1145,3
3116,19,2399,5
3117,3,3885,5
3118,142,645,3
3119,91,1256,4
3120,131,2719,4
3121,82,3009,4
3122,35,4326,4
3123,116,2760,1
3124,132,4521,4
3125,144,3075,4
3126,76,4601,5
3127,49,1850,4
3128,92,14,3
3129,149,142,3
3130,42,989,4
3131,96,2637,4
3132,146,125,5
3133,96,4791,3
3134,69,2343,2
3135,110,3602,4
3136,45,5132,5
3137,80,204,4
3138,92,2546,4
3139,39,4972,5
3140,48,4338,3
3141,105,1345,5
3142,86,4939,4
3143,17,1675,4
3144,35,1206,2
3145,150,2641,4
3146,24,1201,4
3147,124,3841,4
3148,114,5211,1
3149,77,2025,5
3150,22,4398,5
3151,69,565,5
3152,92,4748,4
3153,32,4747,4
3154,74,2007,4
3155,147,1202,4
3156,103,2192,5
3157,29,5198,5
3158,143,2561,5
3159,6,5240,5
3160,134,707,4
3161,140,2537,5
3162,140,4923,5
3163,27,192,4
3164,15,3742,4
3165,136,315,4
3166,35,4948,4
3167,76,2293,4
3168,106,2872,4
3169,28,2355,4
3170,74,398,3
3171,125,2038,3
3172,111,149,5
3173,145,619,2
3174,144,427,4
3175,26,2692,4
3176,1,1967,3
3177,127,936,4
3178,4,1936,3
3179,32,2382,4
3180,79,3512,4
3181,120,3263,5
3182,77,1511,3
3183,108,4414,4
3184,86,4018,4
3185,116,1997,4
3186,88,2041,3
3187,124,1963,5
3188,109,3810,2
3189,75,4292,3
3190,104,1583,4
3191,68,491,3
3192,116,5180,2
3193,83,2045,5
3194,39,2029,5
3195,31,2319,4
3196,146,2884,4
3197,149,247,4
3198,45,4867,5
3199,105,3829,3
3200,31,1634,3
3201,140,205,4
3202,29,5160,2
3203,4,188,5
3204,101,1734,5
3205,137,3872,4
3206,10,5154,4
3207,64,1880,4
3208,47,667,1
3209,136,506,4
3210,47,2358,4
3211,2,822,4
3212,76,813,4
3213,86,3590,4
3214,16,1671,3
3215,54,1527,3
3216,96,2654,2
3217,79,291,4
3218,76,3417,4
3219,96,3396,3
3220,35,2585,4
3221,131,3232,4
3222,22,1549,4
3223,89,2376,5
3224,42,2747,3
3225,122,568,4
3226,22,5219,4
3227,75,4512,4
3228,92,4966,4
3229,99,4030,4
3230,100,4743,2
3231,11,1086,4
3232,137,2523,4
3233,132,3229,5
3234,0,149,4
3235,95,4460,4
3236,90,3694,4
3237,152,4448,5
3238,18,4530,4
3239,58,5137,5
3240,129,4855,4
3241,109,3108,5
3242,100,712,3
3243,128,3942,2
3244,148,2397,1
3245,141,4206,3
3246,26,5215,4
3247,99,4129,4
3248,56,616,5
3249,151,1184,4
3250,137,4817,4
3251,6,2577,4
3252,3,1802,4
3253,102,1885,2
3254,31,3943,4
3255,152,1677,3
3256,42,3588,4
3257,10,2836,3
3258,104,2316,4
3259,149,869,3
3260,102,2764,4
3261,101,2060,4
3262,9,1848,5
3263,152,798,4
3264,78,963,4
3265,103,673,4
3266,104,279,5
3267,20,3213,4
3268,63,3356,3
3269,137,1820,4
3270,78,1500,2
3271,54,788,1
3272,77,15,5
3273,146,2988,5
3274,35,4053,4
3275,35,3924,4
3276,35,2457,4
3277,119,3455,4
3278,60,1089,5
3279,95,412,1
3280,20,3140,3
3281,4,3558,4
3282,92,1950,4
3283,118,4633,4
3284,104,362,3
3285,131,1880,5
3286,88,4533,3
3287,102,3802,4
3288,1,4872,4
3289,22,4674,3
3290,49,4107,5
3291,79,1576,5
3292,115,4906,2
3293,7,1757,5
3294,3,3963,5
3295,74,2816,5
3296,122,268,3
3297,101,968,5
3298,91,433,4
3299,96,2510,5
3300,63,2095,5
3301,123,3930,5
3302,28,5208,5
3303,18,1518,3
3304,108,236,4
3305,147,4757,2
3306,134,1118,5
3307,122,10,4
3308,122,4556,3
3309,113,3489,4
3310,20,3339,3
3311,50,5032,4
3312,66,4874,2
3313,113,2482,5
3314,32,5149,3
3315,113,1800,5
3316,109,4353,2
3317,114,75,5
3318,109,2507,5
3319,104,2682,5
3320,95,645,3
3321,104,3319,3
3322,28,140,5
3323,144,4377,4
3324,114,3933,4
3325,92,1748,4
3326,3,3010,4
3327,145,3657,5
3328,42,1115,3
3329,100,1654,3
3330,151,696,2
3331,51,3424,4
3332,109,3353,5
3333,54,693,3
3334,89,2130,3
3335,93,2498,2
3336,39,632,2
3337,71,2883,4
3338,4,111,2
3339,16,5181,5
3340,108,4607,4
3341,48,3975,2
3342,50,71,4
3343,8,2489,2
3344,103,1317,5
3345,83,4359,4
3346,28,3529,5
3347,42,4171,3
3348,55,4588,4
3349,50,586,1
3350,88,4863,4
3351,141,743,5
3352,121,2872,5
3353,95,922,4
3354,92,4923,5
3355,88,1058,3
3356,144,2041,5
3357,19,2813,2
3358,83,1472,3
3359,21,4275,4
3360,42,185,4
3361,140,567,4
3362,26,3431,5
3363,147,4709,3
3364,54,3149,3
3365,131,2385,4
3366,104,5220,4
3367,75,1962,2
3368,152,1668,4
3369,22,68,5
3370,147,1663,4
3371,69,1175,4
3372,92,1429,4
3373,103,614,5
3374,118,1307,4
3375,145,1841,2
3376,4,2321,3
3377,92,383,2
3378,10,919,5
3379,75,5153,4
3380,64,1761,3
3381,134,5238,5
3382,43,798,3
3383,68,5,3
3384,39,2645,4
3385,56,1222,5
3386,10,401,1
3387,151,526,3
3388,92,3761,4
3389,62,1641,5
3390,116,3105,3
3391,88,3492,4
3392,90,321,3
3393,2,1675,4
3394,10,401,2
3395,14,201,3
3396,31,276,5
3397,91,1800,5
3398,10,368,4
3399,39,4778,5
3400,32,2283,5
3401,15,1890,5
3402,108,2888,4
3403,81,2541,4
3404,31,4403,4
3405,16,5084,5
3406,104,865,4
3407,3,61,4
3408,56,2398,4
3409,46,3675,4
3410,129,1131,5
3411,40,2267,3
3412,105,2854,2
3413,131,2066,5
3414,18,2047,3
3415,95,383,2
3416,5,2576,2
3417,47,2764,5
3418,102,1496,4
3419,4,3223,2
3420,42,4307,5
3421,5,4166,2
3422,116,3333,3
3423,102,597,4
3424,88,1250,4
3425,12,817,4
3426,24,4389,4
3427,15,4203,5
3428,10,665,5
3429,149,4529,5
3430,92,330,5
3431,49,4810,4
3432,15,5202,3
3433,146,336,4
3434,13,102,4
3435,42,979,4
3436,4,4684,5
3437,95,5235,2
3438,92,1171,2
3439,144,1254,4
3440,70,3971,4
3441,58,3997,3
3442,78,917,4
3443,1,1776,3
3444,84,455,4
3445,61,4401,1
3446,50,5206,3
3447,50,2521,4
3448,18,2876,5
3449,42,2529,5
3450,59,5074,4
3451,133,3731,1
3452,62,3466,5
3453,138,1144,5
3454,58,4927,3
3455,37,3930,5
3456,22,4259,4
3457,70,3348,5
3458,125,1756,3
3459,147,3022,5
3460,106,3610,5
3461,31,97,3
3462,3,2519,4
3463,99,2704,4
3464,92,3914,4
3465,105,3785,3
3466,62,2667,3
3467,56,451,4
3468,15,656,4
3469,51,1372,4
3470,67,3017,3
3471,29,5004,5
3472,88,2284,4
3473,150,2076,5
3474,92,5187,3
3475,42,909,4
3476,15,1777,4
3477,1,3924,3
3478,96,2156,4
3479,112,4416,4
3480,100,3562,1
3481,96,5205,3
3482,149,5154,5
3483,42,3272,4
3484,102,2285,4
3485,15,3300,4
3486,105,3967,5
3487,46,3689,4
3488,142,638,4
3489,142,3137,4
3490,35,5026,4
3491,131,3758,5
3492,15,839,2
3493,116,4292,5
3494,48,3815,3
3495,75,2751,3
3496,28,1681,5
3497,59,594,4
3498,88,4415,4
3499,18,5137,4
3500,31,5094,4
3501,28,1520,5
3502,108,5251,4
3503,89,2714,5
3504,147,4722,4
3505,114,4147,3
3506,50,5033,4
3507,144,4791,4
3508,48,1488,2
3509,111,349,5
3510,10,878,4
3511,121,4872,5
3512,116,4371,3
3513,95,3937,2
3514,54,117,4
3515,99,2651,4
3516,142,961,5
3517,131,3796,4
3518,95,2394,2
3519,121,1943,4
3520,29,481,5
3521,51,4847,5
3522,149,1983,4
3523,59,573,4
3524,85,4526,4
3525,48,725,5
3526,69,981,4
3527,9,177,4
3528,67,491,4
3529,37,5074,1
3530,122,4899,3
3531,149,3991,5
3532,59,2712,4
3533,48,3243,4
3534,139,2253,3
3535,81,3526,4
3536,145,2297,2
3537,56,901,4
3538,35,4677,4
3539,10,221,5
3540,76,1305,2
3541,151,1653,3
3542,15,4141,4
3543,9,2058,3
3544,45,1943,5
3545,1,4731,4
3546,35,1946,4
3547,3,1739,4
3548,54,4592,3
3549,108,5092,3
3550,54,702,4
3551,65,417,2
3552,64,2263,4
3553,144,4802,5
3554,61,3951,3
3555,56,3664,4
3556,104,2123,4
3557,151,645,2
3558,85,3699,3
3559,50,611,4
3560,91,3604,4
3561,149,2262,4
3562,106,4915,4
3563,2,1572,4
3564,16,977,5
3565,35,5177,5
3566,102,703,4
3567,38,1702,4
3568,10,4600,4
3569,149,2955,3
3570,51,2895,4
3571,123,484,3
3572,67,462,4
3573,102,4019,4
3574,146,33,5
3575,32,2320,4
3576,51,2721,4
3577,110,46,5
3578,139,35,3
3579,3,2191,4
3580,43,1153,3
3581,134,353,5
3582,70,5258,4
3583,98,1705,4
3584,79,27,4
3585,147,1367,5
3586,149,3395,3
3587,146,2679,4
3588,10,3417,5
3589,76,3227,4
3590,150,296,4
3591,147,4487,4
3592,79,3562,5
3593,98,3095,3
3594,16,4443,2
3595,10,2415,3
3596,99,3809,2
3597,81,26,5
3598,38,1236,5
3599,31,2817,5
3600,28,4993,4
3601,88,5128,4
3602,50,4178,5
3603,51,127,4
3604,101,3084,4
3605,2,4651,4
3606,149,1663,5
3607,26,482,4
3608,92,782,3
3609,38,5127,4
3610,144,899,5
3611,113,717,4
3612,143,4226,5
3613,146,541,4
3614,10,1897,3
3615,79,1282,5
3616,92,1218,4
3617,127,215,5
3618,32,233,4
3619,79,2874,4
3620,28,804,3
3621,104,4877,5
3622,39,2764,3
3623,6,3735,3
3624,62,9,4
3625,146,595,4
3626,48,342,2
3627,99,2354,4
3628,58,4790,3
3629,146,1560,4
3630,18,2724,4
3631,26,3373,3
3632,42,4547,4
3633,10,2467,4
3634,122,330,5
3635,66,428,4
3636,56,909,4
3637,67,3990,4
3638,88,3224,4
3639,131,1184,4
3640,142,5082,4
3641,93,2343,4
3642,135,4526,5
3643,51,1778,3
3644,100,4850,3
3645,99,5124,3
3646,36,3174,5
3647,62,3978,5
3648,1,5092,3
3649,104,3951,4
3650,149,997,5
3651,85,2704,5
3652,75,766,1
3653,91,100,4
3654,78,2268,4
3655,116,412,4
3656,89,522,5
3657,19,4123,2
3658,89,813,3
3659,11,2987,5
3660,54,2538,4
3661,106,199,4
3662,100,660,2
3663,101,821,4
3664,152,2404,3
3665,16,4178,5
3666,122,4753,3
3667,35,3234,5
3668,61,4327,4
3669,31,2816,4
3670,58,559,5
3671,49,4284,5
3672,150,1218,4
3673,145,4607,5
3674,2,3186,3
3675,50,268,3
3676,89,2863,3
3677,6,3124,4
3678,92,561,4
3679,84,484,4
3680,68,330,5
3681,50,3920,3
3682,93,2215,3
3683,149,969,5
3684,17,1289,4
3685,146,4357,5
3686,108,969,5
3687,61,4748,2
3688,126,2411,4
3689,70,4246,4
3690,21,3216,4
3691,108,514,4
3692,132,2684,5
3693,1,363,5
3694,108,5152,4
3695,102,1618,3
3696,142,2123,4
3697,43,755,5
3698,120,1540,3
3699,46,1237,3
3700,140,9,4
3701,146,1746,2
3702,78,2007,4
3703,118,1196,4
3704,10,5119,4
3705,34,4757,2
3706,73,900,1
3707,56,2212,5
3708,17,38,4
3709,32,1240,5
3710,146,3028,3
3711,63,3341,5
3712,8,3041,2
3713,24,3776,5
3714,91,2021,4
3715,47,978,3
3716,22,201,2
3717,59,2215,5
3718,100,1535,2
3719,42,3256,4
3720,42,1435,3
3721,42,4853,4
3722,8,133,5
3723,140,3949,3
3724,21,4967,1
3725,93,2215,4
3726,51,2670,3
3727,99,1653,3
3728,39,552,4
3729,42,3518,4
3730,101,2918,3
3731,92,1318,3
3732,127,3647,5
3733,35,2026,3
3734,58,4021,5
3735,113,4328,2
3736,56,395,4
3737,149,2066,5
3738,32,1031,4
3739,137,943,3
3740,51,3332,4
3741,19,4169,3
3742,59,5132,4
3743,7,727,5
3744,16,3139,4
3745,142,963,4
3746,136,530,4
3747,138,5060,5
3748,122,1414,4
3749,67,1343,4
3750,61,632,4
3751,106,1367,2
3752,138,1218,4
3753,1,4915,4
3754,47,2213,5
3755,126,3583,4
3756,78,4757,3
3757,146,4195,5
3758,106,3800,3
3759,149,2258,4
3760,107,4137,5
3761,103,2201,4
3762,3,4665,4
3763,137,4625,5
3764,125,4994,2
3765,28,3979,5
3766,103,2965,2
3767,101,2581,3
3768,50,559,2
3769,35,3187,3
3770,150,1989,4
3771,149,3531,4
3772,140,4585,4
3773,20,105,3
3774,42,1289,3
3775,88,3733,3
3776,151,714,3
3777,56,4655,5
3778,129,977,5
3779,2,5233,5
3780,99,1110,4
3781,3,795,4
3782,127,311,4
3783,139,3789,3
3784,111,428,4
3785,57,495,4
3786,46,3588,5
3787,50,4230,4
3788,131,3930,5
3789,92,5094,3
3790,54,4789,3
3791,101,1854,5
3792,79,2738,4
3793,100,1417,3
3794,87,798,3
3795,15,2728,3
3796,38,878,5
3797,42,560,5
3798,109,2922,4
3799,146,2096,4
3800,119,565,4
3801,31,1981,4
3802,16,2989,5
3803,102,1440,3
3804,102,1708,4
3805,114,3104,4
3806,144,4617,4
3807,144,5170,5
3808,50,1784,3
3809,109,616,3
3810,139,2546,4
3811,60,4178,4
3812,151,3709,2
3813,81,4375,3
3814,3,5009,3
3815,42,3808,4
3816,64,4441,3
3817,130,3713,4
3818,92,1474,4
3819,48,3337,1
3820,86,1700,4
3821,61,1181,4
3822,142,1719,5
3823,46,239,5
3824,72,2429,4
3825,88,4178,4
3826,70,5096,4
3827,65,2072,1
3828,62,52,5
3829,22,4782,2
3830,92,4962,5
3831,96,4006,3
3832,114,3805,4
3833,106,530,4
3834,99,741,3
3835,18,3141,4
3836,140,3948,3
3837,139,1668,4
3838,88,3618,4
3839,4,4952,2
3840,62,3844,5
3841,59,4573,4
3842,37,4382,4
3843,80,3830,5
3844,117,4859,5
3845,78,2461,5
3846,48,113,5
3847,77,1348,5
3848,84,538,4
3849,146,2857,4
3850,102,1761,4
3851,38,1905,5
3852,71,2375,3
3853,136,3890,3
3854,64,1757,4
3855,108,1863,5
3856,90,2576,1
3857,92,4200,4
3858,56,813,5
3859,100,882,5
3860,1,703,5
3861,42,3032,3
3862,6,2454,5
3863,108,1080,5
3864,103,3209,4
3865,102,2693,3
3866,114,2750,3
3867,8,1213,4
3868,142,5068,5
3869,101,3302,5
3870,67,1112,3
3871,102,1131,4
3872,126,3319,5
3873,48,1980,4
3874,56,808,5
3875,45,567,5
3876,69,3443,5
3877,102,2863,4
3878,11,4721,3
3879,89,3971,4
3880,101,4032,3
3881,92,1260,2
3882,69,2647,4
3883,67,3077,3
3884,82,3102,4
3885,67,4068,4
3886,64,4778,4
3887,56,480,5
3888,137,2944,5
3889,119,3741,2
3890,67,680,4
3891,12,1880,3
3892,14,2978,4
3893,148,3313,4
3894,144,3532,5
3895,118,3191,4
3896,83,1550,5
3897,76,2033,4
3898,50,1573,3
3899,129,993,5
3900,28,1737,5
3901,56,4290,4
3902,57,820,3
3903,75,1390,5
3904,31,2676,4
3905,85,614,4
3906,78,2845,4
3907,96,5003,5
3908,39,526,4
3909,118,3403,4
3910,77,4158,5
3911,47,810,5
3912,15,1501,5
3913,62,4296,4
3914,92,2665,4
3915,26,4750,4
3916,129,4069,4
3917,39,2683,3
3918,69,530,5
3919,44,4778,5
3920,128,4237,3
3921,129,4397,5
3922,76,1967,3
3923,95,4953,4
3924,18,1678,4
3925,21,4714,4
3926,116,1756,2
3927,104,2023,4
3928,19,1323,5
3929,21,3376,4
3930,90,1123,2
3931,16,3453,4
3932,10,1775,4
3933,149,1988,4
3934,116,1594,2
3935,86,1686,5
3936,18,557,2
3937,47,2464,2
3938,101,1054,4
3939,92,231,4
3940,42,1217,2
3941,131,3956,4
3942,125,3855,4
3943,134,4666,5
3944,56,1670,4
3945,2,2271,3
3946,150,2258,3
3947,83,2141,4
3948,61,3488,4
3949,69,3666,4
3950,146,2521,5
3951,83,2238,2
3952,88,3256,4
3953,4,3258,4
3954,142,45,4
3955,88,3712,4
3956,29,4124,4
3957,114,1538,4
3958,146,1690,4
3959,116,4239,3
3960,80,3624,1
3961,92,2738,3
3962,132,5106,5
3963,56,4307,5
3964,17,3256,4
3965,112,2837,4
3966,17,4005,4
3967,28,185,5
3968,135,2712,4
3969,52,4382,5
3970,90,2162,5
3971,89,3285,5
3972,81,268,5
3973,22,4084,4
3974,64,4330,5
3975,58,4791,4
3976,151,3703,2
3977,28,354,2
3978,4,906,4
3979,86,1509,5
3980,142,349,5
3981,18,1563,4
3982,109,2727,5
3983,76,2033,4
3984,89,451,4
3985,28,2199,4
3986,12,5065,4
3987,114,5259,3
3988,10,247,4
3989,151,3677,3
3990,33,3746,3
3991,82,565,5
3992,119,211,3
3993,101,867,4
3994,100,2799,4
3995,71,3274,3
3996,83,4915,3
3997,114,1094,3
3998,152,1001,5
3999,44,3895,5
4000,71,3873,2
4001,104,3172,3
4002,4,1108,3
4003,67,703,4
4004,10,919,5
4005,76,1241,4
4006,141,3978,4
4007,67,3034,5
4008,140,195,4
4009,125,1061,4
4010,42,3808,5
4011,81,1780,4
4012,96,278,4
4013,40,4847,5
4014,69,4106,5
4015,39,1066,1
4016,86,2681,2
4017,43,4038,3
4018,69,1046,1
4019,140,2429,4
4020,3,596,4
4021,11,2524,5
4022,76,4509,3
4023,2,282,2
4024,116,416,4
4025,90,3106,3
4026,147,4874,4
4027,91,4054,1
4028,7,784,3
4029,8,1282,4
4030,119,505,2
4031,92,1837,3
4032,121,3135,5
4033,109,3476,3
4034,109,1285,4
4035,149,3495,5
4036,122,440,3
4037,4,3563,3
4038,91,2033,4
4039,102,1383,4
4040,56,1800,5
4041,16,3279,5
4042,104,2466,4
4043,93,368,5
4044,33,3233,5
4045,38,2066,5
4046,31,2828,5
4047,142,3420,4
4048,145,2938,1
4049,88,4706,4
4050,114,2320,1
4051,120,1540,5
4052,10,878,5
4053,137,1081,5
4054,109,5160,5
4055,102,3800,5
4056,76,1679,4
4057,50,342,3
4058,79,274,5
4059,14,4316,4
4060,146,3373,4
4061,129,5132,4
4062,46,4825,5
4063,37,658,4
4064,92,424,3
4065,39,4325,3
4066,1,1131,4
4067,147,3402,4
4068,63,1609,4
4069,69,4239,3
4070,135,3106,4
4071,22,2128,3
4072,51,4053,3
4073,118,3153,4
4074,137,963,5
4075,75,3312,1
4076,104,739,5
4077,146,183,4
4078,61,1057,4
4079,112,2249,3
4080,81,676,5
4081,92,3993,3
4082,3,2239,4
4083,2,39,4
4084,147,1064,2
4085,90,757,1
4086,103,3135,5
4087,73,899,5
4088,75,2149,5
4089,149,840,5
4090,88,4268,3
4091,35,5247,4
4092,100,2358,4
4093,117,1975,4
4094,89,1386,4
4095,95,692,4
4096,110,4060,4
4097,102,1893,4
4098,12,5014,4
4099,93,4659,4
4100,131,4768,3
4101,137,2230,4
4102,9,3006,3
4103,15,1939,3
4104,114,2697,5
4105,90,1076,4
4106,136,1472,3
4107,42,5169,3
4108,58,540,4
4109,105,4353,3
4110,31,2314,3
4111,16,840,4
4112,146,954,3
4113,96,3387,3
4114,96,4568,3
4115,120,2903,5
4116,151,340,2
4117,31,3664,4
4118,105,5188,5
4119,122,1784,4
4120,121,1970,5
4121,19,39,4
4122,60,246,4
4123,92,645,3
4124,131,4512,5
4125,4,3367,3
4126,15,2556,3
4127,10,1975,4
4128,64,3732,4
4129,92,4882,4
4130,31,2358,4
4131,93,3013,4
4132,138,416,5
4133,64,101,4
4134,103,3323,5
4135,59,4915,4
4136,29,148,4
4137,147,3901,3
4138,147,5204,5
4139,95,178,4
4140,67,2763,5
4141,63,2471,5
4142,125,3711,5
4143,19,1595,4
4144,86,1263,4
4145,87,3701,5
4146,149,3956,4
4147,20,4070,3
4148,10,1111,4
4149,107,330,5
4150,119,2234,2
4151,30,2823,5
4152,16,39,5
4153,99,3831,3
4154,10,4382,2
4155,92,4316,3
4156,28,3529,5
4157,8,3929,4
4158,43,185,4
4159,116,1472,4
4160,62,1184,4
4161,76,1923,5
4162,70,1670,4
4163,51,2436,5
4164,35,2918,4
4165,123,746,1
4166,151,2299,3
4167,62,4633,4
4168,100,4902,2
4169,10,1547,4
4170,51,1329,4
4171,22,3686,4
4172,23,4520,3
4173,103,1663,4
4174,11,651,4
4175,35,2866,3
4176,76,1937,3
4177,114,2352,5
4178,149,398,4
4179,142,662,4
4180,137,478,3
4181,39,4490,5
4182,47,1748,4
4183,4,4792,4
4184,10,149,4
4185,30,1991,5
4186,67,2464,4
4187,83,405,4
4188,11,2613,3
4189,28,1340,4
4190,106,3042,4
4191,86,4247,5
4192,77,96,5
4193,111,4168,3
4194,42,2986,3
4195,83,2693,3
4196,10,3102,5
4197,79,5117,3
4198,67,2470,3
4199,26,3119,5
4200,59,753,4
4201,62,678,3
4202,56,851,5
4203,3,121,5
4204,151,3333,4
4205,52,2083,5
4206,94,1145,4
4207,150,2778,5
4208,4,2151,5
4209,52,4060,4
4210,103,2343,4
4211,35,1060,4
4212,139,3284,4
4213,92,4294,5
4214,143,1509,5
4215,86,2661,3
4216,56,3967,5
4217,59,1947,5
4218,63,2419,5
4219,89,2041,3
4220,66,987,5
4221,38,3755,2
4222,152,209,4
4223,20,3249,4
4224,102,4069,4
4225,137,604,4
4226,129,3209,3
4227,142,2486,3
4228,93,3423,3
4229,65,4867,1
4230,42,3833,4
4231,104,4955,5
4232,147,3541,3
4233,51,1690,4
4234,56,3091,3
4235,50,4916,4
4236,152,1285,4
4237,70,4052,4
4238,68,2182,5
4239,101,125,5
4240,86,4766,5
4241,42,607,4
4242,43,4307,5
4243,126,4502,5
4244,100,755,4
4245,4,466,3
4246,3,659,4
4247,83,1594,3
4248,81,3888,5
4249,31,2407,4
4250,20,510,3
4251,39,4572,4
4252,109,1237,3
4253,49,4197,3
4254,145,3800,4
4255,151,1017,3
4256,98,3145,5
4257,152,5032,4
4258,39,2992,4
4259,69,1367,3
4260,126,258,4
4261,121,1669,3
4262,106,4229,4
4263,14,513,5
4264,14,2652,2
4265,146,2895,3
4266,73,4575,4
4267,127,39,4
4268,129,2649,3
4269,15,2670,4
4270,41,4182,5
4271,3,2851,3
4272,39,1704,5
4273,49,2198,4
4274,16,233,3
4275,39,2252,4
4276,69,1043,5
4277,147,3201,5
4278,86,4093,4
4279,60,2329,4
4280,147,2262,4
4281,92,3125,4
4282,96,3639,5
4283,22,3934,2
4284,87,2312,4
4285,73,4105,4
4286,141,2498,4
4287,57,1945,2
4288,83,84,4
4289,88,3531,3
4290,31,4845,4
4291,151,39,4
4292,104,3493,4
4293,65,4759,3
4294,64,1793,4
4295,6,80,5
4296,19,1553,4
4297,88,4402,4
4298,62,2023,4
4299,86,5193,3
4300,4,4837,4
4301,136,3569,3
4302,116,1362,5
4303,39,3885,2
4304,36,3029,5
4305,18,4066,3
4306,88,4737,4
4307,71,799,5
4308,7,2560,4
4309,147,4915,4
4310,92,2203,4
4311,144,1948,5
4312,100,1179,5
4313,147,3510,3
4314,32,842,3
4315,30,1364,3
4316,116,3019,4
4317,149,3317,4
4318,66,3744,3
4319,92,2738,3
4320,22,4950,5
4321,36,330,5
4322,58,4104,3
4323,43,18,2
4324,105,5252,5
4325,48,3276,4
4326,118,1641,4
4327,15,1606,4
4328,88,2391,3
4329,144,2272,4
4330,93,2216,4
4331,38,2770,4
4332,23,1177,3
4333,100,1289,4
4334,22,4593,2
4335,70,4217,3
4336,92,1757,4
4337,86,509,4
4338,149,4067,4
4339,9,4487,3
4340,4,3540,4
4341,147,2062,4
4342,122,792,2
4343,89,2897,5
4344,31,2023,4
4345,101,3001,4
4346,109,5143,4
4347,92,4277,4
4348,5,1743,4
4349,139,735,1
4350,50,2293,4
4351,147,2154,5
4352,10,2005,4
4353,144,4802,5
4354,122,743,4
4355,30,3910,5
4356,119,530,4
4357,54,714,4
4358,39,3596,4
4359,149,1823,4
4360,83,202,2
4361,16,892,5
4362,19,3456,5
4363,4,2956,5
4364,70,2931,5
4365,71,3592,2
4366,147,1943,4
4367,51,3860,4
4368,131,568,4
4369,86,3347,5
4370,50,1847,4
4371,92,1115,3
4372,28,2522,1
4373,76,3231,3
4374,15,4499,3
4375,48,556,4
4376,31,659,4
4377,10,3908,3
4378,48,988,3
4379,18,1267,4
4380,92,2072,5
4381,83,4100,4
4382,59,4459,4
4383,66,2523,3
4384,28,4646,4
4385,102,426,4
