user,item,feature,rate
14,1050,"[[615, 1], [889, 1], [892, 1], [573, 1]]",3
55,2793,"[[1382, 1], [1513, 1], [815, 1], [1219, 1]]",5
55,1533,"[[614, 1], [1194, 1]]",4
54,2400,"[[360, 1]]",4
26,2700,"[[131, 1], [413, 1]]",3
16,356,"[[135, 1], [967, 1], [173, 1]]",4
2,1946,"[[1427, 1], [1210, 1], [1528, 1], [309, 1]]",4
0,586,"[[557, 1]]",3
35,1957,"[[1093, 1], [892, 1]]",4
29,398,"[[692, 1], [900, 1], [718, 1], [538, 1]]",5
27,1739,"[[795, 1], [809, 1], [468, 1], [892, 1], [1437, 1]]",5
41,1658,"[[586, 1], [586, 1]]",5
37,2038,"[[190, 1], [356, 1], [131, 1], [173, 1], [692, 1]]",3
37,1458,"[[557, 1], [692, 1], [1256, 1], [468, 1], [309, 1], [1542, 1]]",4
1,1650,"[[412, 1]]",4
28,1235,"[[1416, 1], [26, 1]]",5
6,240,"[[855, 1], [714, 1], [239, 1], [413, 1], [1340, 1], [331, 1], [1120, 1]]",3
37,349,"[[561, 1], [176, 1], [755, 1]]",4
29,1914,"[[71, 1]]",4
29,39,"[[573, 1]]",3
27,1224,"[[1120, 1], [232, 1]]",4
37,2783,"[[1513, 1], [435, 1], [173, 1], [1422, 1], [892, 1]]",4
37,1225,"[[51, 1], [566, 1], [1422, 1]]",3
12,1449,"[[698, 1]]",4
52,671,"[[334, 1], [231, 1], [771, 1], [1437, 1]]",4
4,1194,"[[369, 1]]",4
25,1768,"[[94, 1], [384, 1], [384, 1]]",4
2,1297,"[[1495, 1]]",3
14,1150,"[[755, 1], [864, 1], [967, 1], [173, 1], [173, 1]]",4
52,1108,"[[377, 1], [1313, 1], [435, 1]]",4
12,1701,"[[692, 1], [807, 1], [1293, 1], [1514, 1], [423, 1], [1186, 1], [1540, 1], [1533, 1], [176, 1], [1398, 1], [538, 1], [441, 1], [1425, 1], [1279, 1], [1398, 1]]",5
11,181,"[[501, 1], [1026, 1], [755, 1]]",4
22,1907,"[[827, 1], [668, 1]]",4
25,310,"[[13, 1], [614, 1], [851, 1], [334, 1], [6, 1], [1422, 1], [708, 1]]",2
12,1489,"[[71, 1], [1358, 1], [573, 1], [200, 1], [1131, 1], [892, 1]]",4
33,1525,"[[692, 1], [1220, 1]]",5
19,2199,"[[1009, 1], [356, 1], [573, 1]]",3
58,2516,"[[42, 1]]",3
37,1627,"[[190, 1], [567, 1], [131, 1], [1422, 1], [131, 1]]",4
20,2401,"[[131, 1], [755, 1]]",4
43,2067,"[[321, 1]]",4
50,137,"[[192, 1]]",4
2,2701,"[[583, 1], [1523, 1]]",2
14,865,"[[190, 1], [583, 1], [413, 1], [502, 1], [1166, 1], [309, 1], [1315, 1], [1086, 1]]",2
54,2232,"[[491, 1], [1342, 1], [615, 1], [431, 1], [1278, 1], [538, 1], [1385, 1], [477, 1]]",4
26,389,"[[1461, 1], [771, 1]]",3
12,229,"[[1168, 1], [788, 1]]",5
27,1690,"[[271, 1], [142, 1], [875, 1]]",4
23,2254,"[[1131, 1], [1386, 1]]",3
8,564,"[[946, 1], [795, 1]]",4
20,2236,"[[413, 1], [435, 1]]",4
25,1899,"[[91, 1]]",4
41,1040,"[[1495, 1], [710, 1]]",4
37,2057,"[[935, 1]]",4
42,1057,"[[892, 1]]",4
41,862,"[[1523, 1]]",4
25,1343,"[[473, 1], [1251, 1], [91, 1], [755, 1], [1484, 1], [435, 1], [1484, 1], [561, 1]]",4
41,706,"[[807, 1], [892, 1], [1422, 1], [682, 1]]",5
27,603,"[[106, 1], [199, 1], [173, 1], [892, 1]]",5
12,2176,"[[1240, 1], [1367, 1], [735, 1]]",3
11,1900,"[[1328, 1]]",5
33,2435,"[[131, 1], [567, 1], [1093, 1], [889, 1], [815, 1]]",5
41,1230,"[[49, 1], [413, 1], [1532, 1], [892, 1], [506, 1]]",3
6,2415,"[[875, 1], [421, 1], [56, 1], [131, 1]]",4
16,1745,"[[413, 1]]",3
50,2747,"[[477, 1]]",1
43,2311,"[[280, 1]]",5
23,1221,"[[935, 1], [471, 1]]",4
44,1741,"[[809, 1]]",3
18,1095,"[[1386, 1]]",4
26,639,"[[691, 1]]",5
17,2241,"[[1050, 1], [1445, 1], [322, 1]]",5
31,145,"[[42, 1]]",3
23,1315,"[[130, 1]]",4
4,523,"[[56, 1], [440, 1], [15, 1]]",5
37,2121,"[[892, 1]]",3
36,1676,"[[435, 1], [1120, 1]]",2
49,1364,"[[935, 1], [41, 1], [1190, 1]]",5
59,325,"[[851, 1], [131, 1], [96, 1]]",3
16,1062,"[[581, 1], [1460, 1], [321, 1], [254, 1], [1380, 1]]",5
27,120,"[[900, 1]]",4
50,1931,"[[106, 1], [851, 1], [1060, 1], [782, 1], [1026, 1], [182, 1], [1159, 1]]",2
33,1916,"[[190, 1], [51, 1]]",4
57,1626,"[[892, 1]]",5
41,2419,"[[807, 1], [882, 1]]",4
55,2780,"[[94, 1]]",4
10,2029,"[[51, 1], [851, 1], [399, 1], [1386, 1], [435, 1], [1315, 1], [892, 1], [401, 1]]",4
54,672,"[[807, 1], [1548, 1], [755, 1], [384, 1], [1093, 1], [435, 1], [173, 1], [1548, 1]]",2
29,226,"[[19, 1], [101, 1]]",4
57,2480,"[[370, 1], [1026, 1]]",4
46,2218,"[[1320, 1], [190, 1]]",3
12,920,"[[60, 1], [1552, 1]]",4
36,428,"[[1221, 1], [1251, 1], [542, 1], [1303, 1], [864, 1], [1048, 1], [516, 1], [1131, 1]]",3
32,1637,"[[1009, 1], [581, 1], [493, 1], [1006, 1], [1441, 1], [718, 1], [1422, 1], [892, 1], [1501, 1]]",3
23,360,"[[1060, 1]]",4
51,2503,"[[935, 1]]",4
47,1145,"[[875, 1], [755, 1], [94, 1], [94, 1]]",5
10,1757,"[[42, 1], [1495, 1]]",4
33,1111,"[[666, 1]]",4
12,589,"[[246, 1], [413, 1], [735, 1]]",4
57,1520,"[[51, 1], [1141, 1], [851, 1], [436, 1], [334, 1], [833, 1], [468, 1], [363, 1], [379, 1], [51, 1], [321, 1]]",3
20,1161,"[[51, 1], [1249, 1], [1048, 1], [892, 1]]",2
55,394,"[[573, 1], [586, 1], [1386, 1]]",4
33,2544,"[[967, 1], [935, 1], [41, 1]]",5
31,1319,"[[106, 1], [1276, 1], [370, 1], [1430, 1], [1278, 1], [1547, 1]]",5
22,2624,"[[1461, 1], [1086, 1], [413, 1], [1552, 1]]",4
41,1624,"[[506, 1], [728, 1]]",3
46,334,"[[1011, 1]]",4
2,389,"[[1086, 1]]",4
36,2412,"[[816, 1], [583, 1], [94, 1]]",5
43,1332,"[[131, 1]]",1
12,2755,"[[432, 1], [795, 1], [957, 1], [615, 1], [280, 1], [1521, 1]]",5
44,1836,"[[1225, 1], [97, 1]]",5
4,2505,"[[1093, 1], [1513, 1]]",3
11,2678,"[[1210, 1]]",5
61,993,"[[1100, 1], [889, 1], [232, 1]]",2
1,589,"[[190, 1], [462, 1], [851, 1], [555, 1], [399, 1], [413, 1], [468, 1], [868, 1], [173, 1], [1445, 1]]",4
59,138,"[[106, 1]]",4
4,2039,"[[356, 1], [1129, 1], [618, 1], [442, 1], [1007, 1], [915, 1], [1144, 1]]",5
35,36,"[[287, 1], [827, 1], [1048, 1]]",3
9,172,"[[542, 1]]",3
49,1372,"[[851, 1], [544, 1], [399, 1], [1445, 1]]",5
25,1638,"[[435, 1]]",4
6,40,"[[334, 1]]",3
33,1512,"[[501, 1], [506, 1]]",5
25,675,"[[967, 1], [1093, 1]]",4
4,2000,"[[430, 1], [755, 1], [471, 1]]",4
29,2005,"[[365, 1], [1142, 1], [41, 1], [54, 1]]",4
54,377,"[[19, 1], [421, 1], [1266, 1], [1411, 1], [573, 1], [127, 1], [280, 1], [538, 1]]",4
33,2087,"[[514, 1], [632, 1], [345, 1], [173, 1], [718, 1], [1086, 1], [542, 1], [1540, 1]]",5
8,1536,"[[468, 1], [1168, 1], [1386, 1]]",5
3,1622,"[[506, 1], [42, 1], [538, 1], [889, 1], [538, 1]]",5
37,1210,"[[771, 1]]",1
48,705,"[[572, 1], [586, 1]]",5
14,1636,"[[131, 1], [94, 1], [538, 1]]",3
30,248,"[[1093, 1], [435, 1]]",3
21,805,"[[51, 1], [157, 1]]",3
11,159,"[[1422, 1]]",4
37,2545,"[[1198, 1]]",5
42,2014,"[[692, 1], [1533, 1]]",2
34,2556,"[[892, 1], [815, 1]]",4
10,610,"[[1251, 1], [621, 1], [131, 1], [614, 1]]",5
0,611,"[[1286, 1], [194, 1], [538, 1]]",4
20,1492,"[[851, 1], [755, 1]]",5
0,2484,"[[892, 1]]",3
11,2314,"[[309, 1], [538, 1], [432, 1]]",2
44,1885,"[[1266, 1], [1219, 1], [889, 1], [173, 1], [538, 1]]",5
31,2478,"[[435, 1], [1278, 1]]",3
4,1273,"[[51, 1], [875, 1]]",3
50,636,"[[621, 1], [309, 1], [755, 1]]",3
1,1701,"[[345, 1]]",4
34,2796,"[[190, 1], [327, 1], [851, 1], [1026, 1], [256, 1], [718, 1], [733, 1]]",4
52,2682,"[[430, 1], [1485, 1], [309, 1], [1097, 1], [345, 1], [569, 1], [206, 1]]",4
0,24,"[[714, 1], [421, 1], [190, 1], [1060, 1], [1315, 1]]",5
4,2322,"[[441, 1]]",4
8,239,"[[413, 1]]",2
61,478,"[[851, 1], [1161, 1], [1422, 1]]",3
25,2699,"[[60, 1]]",3
37,1871,"[[1240, 1], [421, 1]]",2
41,491,"[[94, 1], [1462, 1], [1445, 1]]",5
36,1331,"[[468, 1], [960, 1], [892, 1]]",3
54,111,"[[935, 1], [697, 1], [441, 1]]",4
26,1694,"[[396, 1], [468, 1], [365, 1], [87, 1]]",4
61,1296,"[[190, 1], [1141, 1], [1286, 1], [3, 1], [360, 1], [139, 1], [51, 1], [413, 1]]",5
11,1147,"[[648, 1], [1026, 1], [435, 1], [321, 1], [179, 1], [1090, 1]]",4
29,1377,"[[692, 1], [755, 1], [1303, 1], [834, 1]]",4
36,2102,"[[674, 1]]",5
31,1660,"[[153, 1], [1465, 1], [892, 1], [99, 1]]",4
3,2459,"[[851, 1], [1093, 1], [1555, 1], [1048, 1], [718, 1], [441, 1], [1089, 1]]",4
37,1515,"[[98, 1], [501, 1]]",4
26,992,"[[1221, 1]]",5
22,2180,"[[587, 1], [60, 1]]",3
10,2642,"[[106, 1], [506, 1]]",4
48,333,"[[935, 1]]",5
47,1616,"[[1270, 1], [131, 1], [173, 1], [1438, 1], [82, 1]]",5
27,1558,"[[953, 1], [621, 1]]",5
12,486,"[[1266, 1], [809, 1], [435, 1], [632, 1], [1048, 1], [892, 1]]",3
52,1400,"[[849, 1], [131, 1], [567, 1], [1093, 1]]",5
0,2527,"[[190, 1], [1048, 1]]",5
33,1123,"[[875, 1], [1514, 1], [435, 1]]",4
29,882,"[[692, 1], [98, 1], [1223, 1], [506, 1], [755, 1], [1168, 1], [1542, 1], [755, 1], [1168, 1]]",4
59,284,"[[892, 1]]",3
6,2635,"[[1547, 1]]",5
33,2533,"[[1476, 1], [190, 1], [421, 1], [334, 1], [413, 1], [435, 1], [892, 1], [131, 1], [1298, 1]]",3
33,1117,"[[506, 1], [91, 1], [737, 1], [1542, 1], [815, 1]]",5
61,1962,"[[1382, 1], [190, 1], [851, 1], [1382, 1]]",4
31,2369,"[[192, 1], [815, 1]]",5
37,734,"[[421, 1], [506, 1]]",5
6,2082,"[[9, 1]]",4
51,2332,"[[892, 1]]",4
16,227,"[[1382, 1], [51, 1], [688, 1], [440, 1], [304, 1], [966, 1], [1422, 1]]",4
55,827,"[[573, 1], [94, 1], [421, 1]]",3
25,1448,"[[1092, 1], [94, 1]]",4
36,503,"[[864, 1], [967, 1], [435, 1]]",3
10,668,"[[692, 1], [1385, 1], [1093, 1], [538, 1]]",3
54,2256,"[[1462, 1]]",3
30,1884,"[[524, 1], [882, 1], [614, 1], [544, 1], [413, 1], [970, 1], [322, 1], [1382, 1], [421, 1], [889, 1]]",3
45,2112,"[[1170, 1], [131, 1], [561, 1]]",5
61,144,"[[1476, 1], [421, 1], [1100, 1], [309, 1]]",3
12,1438,"[[426, 1], [1225, 1]]",3
10,2741,"[[1385, 1], [755, 1], [173, 1], [735, 1]]",4
19,31,"[[756, 1]]",4
12,2387,"[[615, 1], [889, 1], [892, 1]]",5
58,1576,"[[967, 1], [1002, 1]]",5
10,151,"[[542, 1], [1244, 1], [755, 1], [1048, 1]]",4
12,1489,"[[1266, 1], [755, 1], [1542, 1], [892, 1]]",3
20,298,"[[875, 1], [173, 1], [993, 1]]",4
37,1442,"[[1484, 1]]",4
25,2285,"[[1320, 1], [1205, 1], [131, 1], [755, 1], [1513, 1], [958, 1], [173, 1], [815, 1], [1205, 1], [1532, 1]]",3
55,78,"[[1060, 1], [573, 1], [1126, 1]]",4
62,642,"[[1060, 1], [1495, 1]]",5
12,706,"[[692, 1], [1044, 1], [1405, 1], [809, 1], [951, 1], [929, 1], [755, 1], [1026, 1], [173, 1], [161, 1], [280, 1], [914, 1]]",4
59,951,"[[9, 1], [692, 1], [170, 1], [795, 1]]",4
55,1772,"[[586, 1], [586, 1]]",4
33,1668,"[[807, 1], [1547, 1], [94, 1], [718, 1]]",4
10,1868,"[[1411, 1], [331, 1], [442, 1], [668, 1]]",4
52,1501,"[[964, 1], [1484, 1]]",4
10,2335,"[[309, 1], [599, 1]]",4
11,825,"[[492, 1]]",5
56,581,"[[190, 1], [614, 1], [195, 1], [573, 1]]",3
48,2098,"[[1381, 1], [583, 1], [735, 1]]",5
32,104,"[[573, 1], [1386, 1]]",4
13,2686,"[[1529, 1]]",4
39,2399,"[[131, 1]]",2
13,2549,"[[621, 1], [413, 1]]",4
61,2547,"[[1120, 1], [892, 1], [322, 1], [1437, 1], [1218, 1]]",3
54,701,"[[1240, 1], [106, 1], [1009, 1], [190, 1], [356, 1], [614, 1], [131, 1], [1093, 1], [1445, 1], [892, 1], [413, 1]]",3
46,1689,"[[1251, 1], [864, 1], [131, 1]]",3
25,1808,"[[1086, 1], [98, 1], [782, 1], [1386, 1], [889, 1], [1422, 1], [538, 1], [435, 1]]",3
57,1769,"[[851, 1]]",4
59,221,"[[501, 1], [1136, 1], [1168, 1], [1513, 1]]",4
41,2014,"[[1399, 1], [1068, 1], [490, 1], [1026, 1], [471, 1]]",5
59,978,"[[468, 1]]",4
33,1740,"[[1284, 1], [864, 1], [1149, 1], [1445, 1]]",4
29,132,"[[106, 1], [631, 1], [1131, 1], [874, 1], [892, 1], [1184, 1]]",4
22,2037,"[[1060, 1], [468, 1], [1006, 1]]",4
46,1285,"[[94, 1], [1089, 1]]",4
1,1540,"[[851, 1], [435, 1]]",4
37,1938,"[[190, 1], [332, 1], [1048, 1]]",4
31,2779,"[[1553, 1]]",3
10,1410,"[[492, 1], [131, 1], [718, 1]]",3
56,1943,"[[525, 1], [755, 1], [538, 1], [198, 1]]",4
46,1121,"[[413, 1], [173, 1], [892, 1]]",4
22,746,"[[1460, 1], [555, 1], [940, 1], [800, 1]]",2
51,1038,"[[1462, 1]]",4
27,503,"[[143, 1], [610, 1]]",5
52,1399,"[[287, 1], [967, 1], [513, 1]]",5
10,587,"[[1425, 1], [441, 1]]",4
37,2037,"[[1006, 1]]",4
41,1000,"[[443, 1], [892, 1]]",3
48,1731,"[[532, 1]]",2
11,1768,"[[935, 1]]",5
33,2408,"[[1476, 1], [875, 1], [435, 1], [1048, 1], [1007, 1], [892, 1], [1445, 1], [232, 1], [538, 1]]",3
33,477,"[[1131, 1]]",4
37,1430,"[[421, 1], [851, 1], [1144, 1], [198, 1]]",4
32,2003,"[[9, 1], [1270, 1], [1547, 1], [755, 1], [1361, 1]]",4
1,1637,"[[106, 1], [421, 1], [567, 1], [660, 1], [87, 1], [1433, 1], [1130, 1]]",4
41,1909,"[[106, 1], [1025, 1], [181, 1]]",4
12,956,"[[807, 1], [402, 1], [1547, 1], [573, 1], [131, 1], [622, 1], [1093, 1], [935, 1], [1379, 1], [33, 1], [697, 1], [176, 1]]",5
22,548,"[[967, 1]]",4
8,2132,"[[19, 1], [421, 1], [1385, 1], [190, 1], [98, 1], [356, 1], [851, 1], [1167, 1], [11, 1], [538, 1]]",5
42,1831,"[[413, 1], [1120, 1], [573, 1]]",3
54,260,"[[809, 1], [542, 1], [755, 1], [1086, 1], [864, 1], [199, 1]]",4
25,155,"[[60, 1]]",3
7,479,"[[1251, 1], [847, 1], [736, 1]]",4
61,2028,"[[522, 1], [586, 1], [689, 1]]",5
61,2734,"[[1445, 1]]",3
41,2386,"[[615, 1], [173, 1], [261, 1], [280, 1]]",4
4,389,"[[937, 1]]",3
57,1514,"[[435, 1], [1259, 1]]",4
28,16,"[[190, 1], [421, 1], [912, 1]]",5
10,2124,"[[501, 1], [1093, 1]]",2
59,2450,"[[595, 1]]",5
41,993,"[[131, 1], [1093, 1], [405, 1], [1372, 1]]",3
7,2131,"[[912, 1]]",5
37,431,"[[1086, 1], [56, 1], [462, 1], [675, 1], [735, 1], [95, 1], [675, 1], [1298, 1]]",5
52,2512,"[[807, 1]]",3
41,2704,"[[614, 1], [413, 1]]",5
25,451,"[[71, 1], [443, 1]]",4
2,1369,"[[1002, 1], [1484, 1]]",5
44,180,"[[537, 1], [321, 1], [815, 1]]",4
39,349,"[[344, 1]]",5
54,410,"[[1240, 1], [190, 1], [356, 1], [1472, 1], [334, 1], [376, 1], [1380, 1], [334, 1], [962, 1]]",3
16,2247,"[[789, 1], [1328, 1], [1455, 1]]",4
25,2296,"[[506, 1], [728, 1], [104, 1], [815, 1], [834, 1]]",3
14,1597,"[[807, 1], [864, 1], [1445, 1], [967, 1], [435, 1]]",4
37,32,"[[150, 1], [755, 1], [1093, 1], [755, 1]]",3
45,236,"[[12, 1], [631, 1], [60, 1], [1552, 1]]",3
15,2726,"[[1501, 1], [1382, 1], [190, 1], [1399, 1], [614, 1], [131, 1], [1386, 1], [1048, 1], [892, 1], [1007, 1]]",4
41,1273,"[[614, 1], [538, 1], [875, 1]]",4
46,1462,"[[161, 1], [892, 1], [718, 1], [189, 1], [892, 1]]",5
15,2408,"[[875, 1]]",5
4,2456,"[[900, 1], [621, 1], [94, 1]]",3
4,137,"[[1548, 1], [91, 1], [805, 1], [344, 1]]",5
26,1625,"[[1168, 1]]",5
52,1214,"[[1385, 1], [190, 1], [736, 1]]",3
3,2795,"[[874, 1]]",4
12,1884,"[[132, 1], [1205, 1], [544, 1], [573, 1], [468, 1], [1441, 1], [435, 1], [1545, 1], [195, 1], [969, 1], [538, 1]]",5
10,989,"[[1382, 1], [132, 1], [969, 1], [1069, 1], [974, 1], [1386, 1], [1093, 1], [892, 1], [106, 1], [232, 1]]",4
30,2039,"[[614, 1], [851, 1], [1060, 1]]",4
41,819,"[[549, 1], [413, 1], [1190, 1], [206, 1]]",4
53,1333,"[[1143, 1], [573, 1], [1055, 1], [1235, 1], [778, 1], [41, 1]]",5
25,1591,"[[365, 1], [967, 1]]",3
18,676,"[[209, 1], [1093, 1], [1235, 1]]",4
33,2226,"[[586, 1], [1403, 1]]",5
25,258,"[[30, 1], [1478, 1], [1251, 1], [812, 1], [755, 1], [538, 1], [815, 1], [506, 1], [131, 1], [94, 1], [1210, 1], [827, 1], [72, 1], [1089, 1]]",2
4,2457,"[[39, 1]]",4
4,1154,"[[615, 1], [42, 1]]",3
36,377,"[[1541, 1], [1065, 1], [406, 1]]",5
10,920,"[[1461, 1], [1006, 1], [60, 1]]",4
27,2625,"[[468, 1], [413, 1]]",4
41,535,"[[1520, 1], [399, 1], [1425, 1]]",5
36,212,"[[501, 1], [1048, 1], [176, 1], [892, 1]]",4
57,1421,"[[63, 1], [1462, 1], [1437, 1]]",4
22,2311,"[[421, 1], [621, 1], [1279, 1]]",4
10,1087,"[[384, 1], [206, 1], [309, 1]]",4
45,2180,"[[1026, 1]]",3
1,2710,"[[190, 1], [51, 1], [851, 1], [555, 1], [1129, 1], [573, 1], [413, 1]]",3
41,1570,"[[235, 1], [1102, 1], [615, 1], [1120, 1]]",4
10,41,"[[1219, 1]]",4
57,2134,"[[751, 1], [805, 1], [894, 1], [805, 1], [538, 1]]",4
41,2135,"[[190, 1], [1385, 1], [1251, 1], [190, 1], [101, 1], [581, 1]]",4
56,2233,"[[805, 1]]",3
33,250,"[[875, 1], [1251, 1], [809, 1], [851, 1], [443, 1], [1244, 1], [435, 1], [892, 1], [25, 1], [232, 1], [56, 1], [614, 1], [809, 1], [694, 1]]",3
48,1263,"[[190, 1], [131, 1], [413, 1], [615, 1], [58, 1]]",3
23,2545,"[[892, 1], [892, 1]]",3
46,1268,"[[94, 1], [502, 1], [718, 1]]",5
62,2645,"[[892, 1], [755, 1]]",4
25,2603,"[[615, 1]]",3
4,1928,"[[309, 1]]",5
37,578,"[[692, 1]]",5
12,2367,"[[692, 1], [807, 1], [1548, 1], [1044, 1], [435, 1], [1318, 1]]",5
44,2615,"[[755, 1], [892, 1]]",4
37,368,"[[1547, 1]]",2
47,431,"[[190, 1], [51, 1], [851, 1], [131, 1], [413, 1], [468, 1], [1386, 1]]",5
55,2118,"[[586, 1]]",5
20,535,"[[692, 1], [206, 1]]",3
23,892,"[[799, 1]]",4
42,1946,"[[506, 1], [1093, 1], [1048, 1], [892, 1]]",3
54,2156,"[[692, 1], [1112, 1], [1044, 1], [755, 1], [395, 1], [1386, 1], [889, 1], [173, 1], [538, 1]]",3
29,1238,"[[131, 1]]",4
31,723,"[[1236, 1]]",4
43,289,"[[1460, 1]]",5
22,681,"[[538, 1]]",3
36,836,"[[573, 1], [892, 1], [558, 1], [892, 1]]",2
22,2734,"[[1240, 1], [1278, 1]]",4
25,2466,"[[435, 1]]",4
25,2392,"[[1048, 1], [441, 1]]",4
63,2018,"[[71, 1], [1386, 1]]",5
2,27,"[[573, 1], [42, 1]]",5
37,1896,"[[1511, 1]]",5
36,636,"[[70, 1], [131, 1], [173, 1]]",2
28,610,"[[1240, 1], [190, 1], [1286, 1], [1460, 1], [573, 1], [1380, 1]]",4
59,969,"[[13, 1]]",4
0,1553,"[[131, 1]]",4
46,2352,"[[712, 1], [101, 1], [280, 1]]",4
28,2420,"[[969, 1], [573, 1], [1120, 1]]",3
20,2520,"[[412, 1], [131, 1], [379, 1], [532, 1]]",3
50,755,"[[384, 1], [946, 1]]",5
14,2153,"[[775, 1], [704, 1], [345, 1]]",5
36,628,"[[192, 1]]",4
3,692,"[[98, 1]]",4
46,2066,"[[173, 1], [441, 1]]",4
27,391,"[[614, 1], [1100, 1], [470, 1]]",4
25,1669,"[[595, 1], [946, 1], [1513, 1], [176, 1]]",3
12,706,"[[1405, 1], [655, 1], [356, 1], [468, 1], [615, 1], [230, 1], [280, 1], [855, 1], [1440, 1], [809, 1], [173, 1], [892, 1]]",4
37,1444,"[[692, 1], [421, 1], [290, 1], [827, 1], [42, 1], [41, 1], [995, 1]]",4
10,830,"[[506, 1], [468, 1], [537, 1], [892, 1], [102, 1], [538, 1], [514, 1], [538, 1]]",5
29,648,"[[1086, 1], [131, 1], [1386, 1]]",4
11,771,"[[898, 1], [39, 1], [815, 1]]",4
55,2077,"[[573, 1], [1313, 1], [1386, 1]]",4
20,308,"[[807, 1], [1514, 1], [1093, 1], [309, 1], [892, 1]]",4
59,2250,"[[334, 1], [131, 1]]",4
59,2223,"[[935, 1], [1190, 1]]",4
46,2670,"[[106, 1], [1086, 1], [1553, 1], [1089, 1]]",2
62,319,"[[501, 1], [131, 1], [615, 1], [1093, 1]]",4
53,1761,"[[409, 1]]",4
57,2616,"[[586, 1], [1093, 1], [1048, 1]]",4
57,940,"[[542, 1], [914, 1], [1366, 1], [610, 1], [864, 1]]",5
32,945,"[[755, 1], [615, 1], [615, 1]]",2
37,735,"[[1210, 1], [435, 1]]",5
59,1154,"[[692, 1]]",4
55,2003,"[[900, 1], [161, 1]]",5
26,523,"[[468, 1], [246, 1], [1380, 1]]",5
37,2464,"[[892, 1]]",3
5,1994,"[[46, 1], [506, 1], [1542, 1]]",4
10,17,"[[755, 1], [130, 1], [1513, 1], [935, 1], [190, 1]]",4
36,1232,"[[197, 1], [60, 1], [1552, 1]]",4
37,1625,"[[892, 1], [938, 1], [435, 1]]",4
16,1896,"[[1484, 1]]",3
33,1319,"[[430, 1], [94, 1], [471, 1], [1214, 1], [1089, 1]]",4
37,1606,"[[1026, 1], [321, 1]]",5
12,437,"[[501, 1], [621, 1], [929, 1], [71, 1]]",2
42,213,"[[1100, 1], [1093, 1]]",3
37,45,"[[692, 1], [542, 1], [1026, 1], [399, 1], [815, 1]]",3
44,77,"[[614, 1], [851, 1], [889, 1]]",3
25,268,"[[1221, 1], [1540, 1], [755, 1], [394, 1]]",3
60,1570,"[[807, 1], [506, 1], [735, 1], [603, 1]]",5
34,2065,"[[1495, 1], [1048, 1]]",4
23,308,"[[1168, 1], [1386, 1]]",4
26,316,"[[413, 1], [440, 1], [735, 1], [376, 1]]",5
58,2627,"[[309, 1], [1483, 1]]",4
12,792,"[[573, 1]]",2
28,289,"[[98, 1], [538, 1]]",4
1,2429,"[[568, 1], [190, 1], [851, 1], [131, 1], [401, 1], [868, 1]]",4
11,2132,"[[1093, 1], [1422, 1]]",4
42,1632,"[[173, 1]]",4
12,1891,"[[755, 1], [1532, 1], [1093, 1], [173, 1]]",4
27,2705,"[[106, 1], [501, 1], [506, 1], [225, 1], [173, 1]]",5
37,2662,"[[51, 1], [360, 1]]",4
14,1075,"[[1026, 1], [892, 1]]",5
37,692,"[[501, 1]]",4
57,2480,"[[131, 1], [370, 1], [1144, 1], [1026, 1], [41, 1], [603, 1], [182, 1]]",4
54,1634,"[[1009, 1], [421, 1], [313, 1], [413, 1], [365, 1], [974, 1], [405, 1], [1441, 1], [230, 1], [173, 1], [614, 1], [493, 1], [186, 1], [1476, 1], [1078, 1], [834, 1], [1445, 1]]",4
12,222,"[[1112, 1], [778, 1], [889, 1], [1399, 1], [615, 1]]",3
25,311,"[[934, 1], [190, 1], [1223, 1], [101, 1], [1540, 1], [435, 1], [603, 1], [538, 1], [815, 1]]",5
52,2574,"[[1385, 1], [615, 1], [615, 1]]",4
39,2620,"[[399, 1]]",4
1,1555,"[[190, 1], [413, 1]]",4
43,87,"[[573, 1], [615, 1]]",4
16,1108,"[[1006, 1], [1093, 1]]",2
26,1050,"[[1438, 1]]",5
38,283,"[[542, 1], [573, 1], [939, 1], [960, 1]]",1
26,2523,"[[131, 1]]",4
29,2380,"[[692, 1], [795, 1], [728, 1]]",4
53,2352,"[[892, 1]]",5
33,1527,"[[1284, 1], [1540, 1]]",5
29,116,"[[1044, 1], [70, 1], [615, 1], [755, 1]]",3
33,455,"[[1552, 1], [443, 1]]",5
12,503,"[[864, 1]]",5
55,240,"[[239, 1], [1553, 1], [1445, 1]]",4
32,2175,"[[190, 1], [1045, 1]]",1
37,560,"[[1009, 1], [1241, 1], [190, 1]]",2
37,2496,"[[1210, 1], [935, 1]]",3
38,2543,"[[131, 1]]",5
7,1315,"[[868, 1]]",4
59,148,"[[807, 1], [435, 1], [625, 1]]",4
42,643,"[[19, 1], [573, 1], [1211, 1], [471, 1], [1279, 1], [892, 1], [441, 1]]",4
59,2591,"[[106, 1], [321, 1]]",3
61,2753,"[[1009, 1], [544, 1], [889, 1]]",5
58,549,"[[653, 1]]",3
3,985,"[[209, 1], [813, 1], [309, 1]]",5
37,806,"[[56, 1], [190, 1], [25, 1], [56, 1], [131, 1]]",2
52,2180,"[[771, 1], [657, 1]]",4
25,1087,"[[535, 1]]",3
25,2579,"[[1001, 1], [892, 1]]",4
52,2630,"[[835, 1]]",4
27,1558,"[[795, 1]]",2
